review_id,user_id,business_id,stars,useful,funny,cool,text,date
8IdF6O9wEOH5Bt-LW0FMrA,7KfPI_otF_Lw27dL_y0aag,ZspvlO5Dvtd517YhVLJJ_A,4,4,4,2,"I was going Gangnam Style. 

Actually, our chef was going Gangnam Style, singing the song and waving his knives around.  These guys not only embrace cultural jokes, but run with them (in a good way).

We went to Tomo after getting a Groupon and no, we didn't make reservations.  It wasn't a problem, we sat at the bar for about 10 minutes and were able to be sat at one of the ""entertainment"" seats.  

The bartender, bless her soul, was probably hired on her looks instead of her apt bartending abilities.  First they were out of ginger beer (gasp!), but the drinks she made were fine.  It just took forever to get them and then to close out our tab when we moved to a table.

As for the hibachi, no complaints here!  Our chefs were Beninhana styled jokesters.  Keeping us laughing and engaged from soup to Hibachi.  It probably didn't hurt that they were shooting saki in our mouths the whole time either!  

The food seemed fresh and was diced and tossed and played with great skill!  We got the chicken and shrimp as well as the Tomo Special (ahem, thanks to my boyfriend who always orders the most expensive thing on the menu when I'm paying!).  It was all great!  I'd probably skip the chicken, just because the shrimp was to die for, and holy moly was that lobster and steak good ( I did at least get a taste).  Their secret mayo/pink sauce, I couldn't get enough of it either!  

So even though our bill wasn't cheap, we had a great time!  I want to come back and bring a big group because the Saki fights were getting pretty intense - but I""m sure my friends could keep the game up!",2013-08-20 21:44:39
wg2C9hNHmkSHNDjUIXnYMw,RBZ_kMjowV0t6_nv2UKaDQ,8OeHn9KCbICuRBs_XiDDUA,5,12,8,6,"Holy bull riding batman! Here are some updates since my last review. 

Be sure to visit Buffalo Chip Saloon on Friday nights. The professional live bull riding makes it worth the drive, trust me. 

Since my last visit, they've built an entirely new edition to the Saloon where they serve the famous BBQ buffet. It's very nice and makes for a good place to sit and eat! 

I just love it here. This place is definitely what you would think AZ looks like if you lived elsewhere and had never been to Arizona, but sometimes even the locals need a little tourist social night in their life!",2011-01-16 14:21:38
caYQVoihyt-omPrrLgNmUg,3d4fac-e3Plyib8QUEmHNg,O8sBSjxL8hQbA41lKtcoJg,4,0,0,0,"Not sure which Bosa my donut came from, but someone brought these into work. I had a glazed donut, which was still super soft and airy at 2pm. The glaze had a nice flavor to it, but I felt like the donut itself was missing something - if that makes any sense. The glaze did help carry the flavor of the donut though. I'm glad I got to try these donuts, but I probably won't go out of my way to try more from them since there's better out there. Definitely try it if you're driving by it though.",2018-02-15 03:10:34
nzvyxkap0-A4BUMQUPXnEQ,FgyvflZtqRF03j5bIrlnlA,PhrTUiNQVA_XsK43O2TA5w,5,1,0,1,"Very friendly and warm place here. 

This doubles as a karaoke bar which seemed like a great place for a night of fun. I ordered takeout so unfortunately I couldn't stay but I'm sure that if I did, it would be a good time. 

I can tell by the smell of the curry if it's gonna be good. 

It's in a corner of a plaza so if you blink, you might miss it but it's definitely a little hidden treasure that's worth searching for.",2018-04-19 05:33:40
W4sbhfyz34EQPn3ayZsZsQ,6I1KT1SCGbAaTzTIMqF_eQ,tDYcVluqZwieulc1iqxGXg,4,3,2,4,"This place is now in my 'hood after my recent move to East Phoenix and I kept meaning to try it out but just didn't get around to it until I spotted my Yelp friends' high recommendations, and of course they were right - this place rocks. The Lemon Pepper Shrimp was so delicious (and yes, they have brown rice). We also ordered the hot n sour soup, which - vegetarians beware - is generously filled with not just tofu, but shrimp and pork as well. Not a pork eater myself, I'll have to take my cohort's word for it that it was equally delicious. Meals were reasonably priced, especially the chef's specials. Service was fine - quite attentive, actually. Atmosphere was interesting - nothing to rave about, but we happened to be there as the sun was setting, and the place seemed to take on a bit of a cooler vibe the darker it got. Enough so that we took our time finishing up our Sake Bombers and just hung out for a while. Oh yeah, we'll be back.",2008-06-21 01:03:59
DQ5-YDxpQsCB2t_YhFKnVQ,ZGM-hsejhwGQKnROvcBBCw,IjeyNYr4kefZ2uZfrtJqZg,5,1,0,0,"This is the best dog park we've been to.  The park is huge and the dogpark that sits inside the park is huge too.  There are 3 spots....the dog beach, the obstacle park, and the timid dog area.  The designers put a lot of effort in designing the park.....sometimes parks look like someone just put up a fence and never put any thought in how to move dogs around.  I love the fact that the park is set down low and a distance from the parking lot...it gives my dog a period of time to take in all the stimuli before he gets to the park itself.  The pond is really cool, it's clean, and the whole park is well taken care of.  I love the city of Gilbert, they have to be one of the best cities I have lived in.  I can't wait to get back!!!!  Word to dog owners.....the Fire Hydrant fountain by the parking lot smelled like chlorine so I didn't know if it's a decoritve fountain or water fountain for dogs..  If anyone knows this...please let me know.  If I find out I'll let yelpers know.",2008-01-25 20:23:18
VpOQAZ4vvwif8OK7-49Cww,ibom0z21KPu46kzMO2pqsw,kUntNQ5P9IrRzEoHdRxV-w,3,2,0,1,"Ok. Arrive and there's some ass sitting right by the front door outside smoking a nasty cigarette. Maybe it's me but at my retail store I don't allow people to stand by the door smoking. It isn't nice for other patrons who don't smoke. 
Ok we got the 2/25.00 the broccoli soup was awful. Very out of the can taste. The hubby got tomato,,, that was much tastier. 
Hubby got fettuccine and it was good he said. Good garlic taste. I got the baked manicotti ,,, it wasn't bad but I prefer a more flavorful taste. Just kinda bland so I put pepper flakes all over it.
Then one piece of cheesecake. I didn't try but hubby said, it was def Sara Lee or some other frozen pie. 
Service was fine. Awesome for a Saturday night. 
Very small quaint little business. I just don't think it'll last.",2015-02-08 04:15:43
UAVqo1tnMid_iHQriFFnKg,-d2daWmftYumOaYpbD5D8Q,5w8A0-xmzRF2HNnEcgpPxg,4,4,1,0,"LOVEEEEEE IT!

been here many many many times over the years. guess im just lucky i always get exactly what i want and it looks amazing! 

the stylists are always friendly and listen to what you have to say. most recently i got all my long hair chopped off (yup, the entire 3feet of it!). the stylist was so nice and she took her time with the work and during my cut which was about an hour, two different guys came in requesting her and i was like 'I WAS HERE FIRST!'. anyways i was pretty impressed with her work and really loving my haircut. 

d-e-f-i-n-a-t-e-l-y will come back.",2013-03-25 03:05:36
i3-5DUE17Tsn_2P2nnmb4g,aDp8ZgtO3M7dIrIF0tIP7A,Ul6JwluSTm12PVDIqnNaTg,3,0,0,0,"The overall experience was ok.  I would probably go back because the food had some highs.   My husband made reservations finally after we tried their food at the Best Restaurant Party.  The decor is neat and the hostess was nice.  Our waitress was kind of odd and I didn't think she was listening half the time.  We tried the conch hushpuppies that were really good (I hate seafood and I loved them).  The sauces with them were amazing.  My husband got the flanksteak with yucca cakes.  It was also cooked very well and tasted great.  I got the burger, mostly because I saw someone else and it looked tasty.   It is a large burger (too big to eat without a fork and knife) and and it comes with a medley of root vegetable chips (but I asked for waffle fries).  My burger was burnt to a CRISP and tasted like it was on a charcoal grill too long.  I loved the sauce, but the waitress forgot to put in the waffle fries so I got the chips.  She did fix it when I brought it to her attention but then I got 1/3 of a tasting cup of ketchup which I thought was kind of strange.  So....  there were definite highlights (appetizer and my husband's meal) but my burger and the waitress was much to be desired.  Food prices seems on par with the other big burrito restaurants (so pricey but you get a good amount of food).",2014-03-23 21:40:01
YX66IWyf5Rt-AukBnWtjMg,q3dIqTQTC_PFk95q_aEhHw,oS96aJIHFWcFAlGHKKXjaw,3,0,0,0,"So... it is a busy trendy french bakery. .. wishing you could here the way I am saying bakery... because it is not the kind I had grown up with. Yes there are pastries with adorable little swirls and such but if your looking for a good old fashioned bakery than this isn't it..  if you want something thats pretty close to fancy french pastries than this is probably your kinda place. Everything I had was tasty, just not what I was looking for. The pistachio pastry was the best.",2016-11-17 02:14:14
