review_id,user_id,business_id,stars,useful,funny,cool,text,date
tFEo9xIubatVRFJzQzNWFA,51munej7rdZuB7KfPofhaA,pe-VJPSL51rFZPpBBAe1Bg,3,1,0,0,"The best of both worlds? Possibly... 

Sadly, the location is not handicap accessible which proved to be difficult when going up the many stairs. However, if you did manage to do so there is plenty of space to move around without bumping into people or other objects. In fact, I love the layout! The interior had this casual/industrial look that I found cozy. 

Price wise- I've seen better, especially for chemical infused tobacco instead of tar free. And my plain Jane cranberry juice was definitely not cranberry juice but maybe a watered down version or old kool-aid? But over all, this place is worth a visit if you're close by. My friends & I got the Blackberry flavored tobacco and it had a nice flavor to it. For 3 drinks & a hookah it was only $22.00 (not including tip) - so its somewhat budget friendly. And our server(s) were nice & attentive :)",2013-08-05 18:30:21
8OqMcgBL4_bhlOELR_p7YQ,V56AwFRZ7JErc_6dD5Wkbw,TJt1W9haRm2DKuoZLQ69yA,3,1,0,0,Great social mission.  Okay-ish food.  Decent location.  Untrained service.,2010-03-16 09:21:35
vD_-R-laIEBpx05n2Ani-A,o-iercfaFg8Wc3XZfSKmTw,XgRljuEUyaHBKIpIz-PRAA,5,0,0,0,"This place is a hidden gem. Kind of an odd location, which threw me off a bit to begin with, but the food is amazing. I ate here the first time because I was given a gift card. I'm so glad that gave me a reason to eat here because I was seriously missing out by never stopping in. Go here!",2016-05-31 20:39:15
Q8gE_Zx0XBB4fF5S2KCZ2Q,oG9VFtr_ye8v2tDnS3NOYw,uEx5j9wrtKldFBI8NBifzQ,4,12,4,7,"I recently moved from Summerlin to this side of town, and while I love French Nails Salon on that side of town sometimes you just don't want to drive 35 minutes to get a fill.

I decided to give this place a try because its literally minutes from my house and they were rated well here on Yelp. I called in and was able to get an appointment within the hour which I really liked.

I had originally thought about getting a regular polish fill but upon arrival they had so many beautiful gel options I was swayed to opt for a gel fill instead.

Shannon was amazing! I really liked her vibe and I instantly felt comfortable around her. She did a great job with shaping my nails ( They are coffin shape the picture doesn't really do them justice).

I loved the way they came out, and for those of you who think that you can't pull off loud colors like these, life is too short for boring nails!! I did not like the price however. At my usual place for a fill whether it be gel or polish and whether I chose to get nail art or builds or studs or crystals its never more than $25.00. One time I got a gel fill with Loluboutin under nails (where they paint the underside of your nails as well.) and with crystal nail art and I paid $25.00 plus tip.

Here it was $56.00 for a gel fill with what they consider to be nail art (The glitter shade). They did give me 20% off since it was my first time but that's still $47.00 for a gel fill.

Like I said this is a terrific salon and I would definitely recommend Shannon! I will just probably make the drive up to my usual place from now on.",2016-07-04 18:02:16
5BotdlSGxdiuhpE-Aipu5A,1Abim1rEz1A5qhhde51cDQ,wHq1efQVz17338k_aUOX3w,2,0,0,1,"This place is nice and upscale now, but totally lacks service and personality. I went in on a Wednesday, there were a few people for lunch. I ordered a sandwich, it was dry and I ended up leaving half in the trash. I used to love the old Willow house, the food was better and the chai tea was to die for. Will not be coming back to this place again.",2014-04-03 04:08:55
UEKhHpiynKiMMiL4U7nywg,nT3tLANzGy0a7DuB_GIQjA,1Qu8XmYYaFajY8N7-1VRbA,4,1,1,1,"I came in the store looking for a shelf support peg that I wasn't sure if they would have. Little did I know, it was a very common part. The friendly employee helping me pointed me in the right direction and I found what I needed. They have everything from lightbulbs to screws to gardening stuff. And they also have parking in the back. Win.",2013-05-09 21:32:25
QzNqJsdyU0ycZmAQDVqE1Q,-s_3V_7IrkVBcsi-gWxKog,8G3XhFQGSWRPk2Mva9jkDA,4,1,0,0,"Stumbled upon this place because it is near my boyfriend's house and I was desperate for a pedicure and gel/shellack manicure. I was able to get in right away, it was reasonably priced, service was friendly and my nails look nice. I can't say how they're other services are (looked like they also do hair, waxing, massage and facials) but I would recommend it for nails and the other services were busy (a good sign) and also reasonably priced.",2012-05-30 19:22:28
das6xvyEwsaoegbD8JBAiQ,zN7UEYPQwUQdDULm_pDWdQ,HvkPnvoyyOEesBkZ8gkOIA,3,1,0,0,"Great value do drinks and food. I wouldn't necessarily go there for dinner (the Bulgogi we ordered was okay, a lot of fat on the meat and the coleslaw tasted really strange) but for drinks and snacks (fries, cut fruit, edamame, karakage) to share with a group the prices are really good. Come early because tables get full after 6:30 on a Friday.",2018-02-24 20:06:15
D9YeaOyXOMu5C_VNyR3MNg,A2N4y0VeZ-3TtmBVCSVVnQ,f8IMQgRwo-8GP372MElDGQ,4,1,0,0,Well done plaza. The buffet is gone hence 4 stars but I'm hoping they bring it back. Some restaurants are still under construction like Mickey D's. And rubios and a coffee place. Check out swingers bar. Happy hour 6 to 9 pm 50 cent draft beers and mini golf. Beer pong table and dueling pianos. This is a little gem. I always thought the plaza had potential and they brought sexy back. More people leave the strip and come downtown. But not to many lol.,2011-09-27 03:28:04
mQUcIQP_Y874LIevuAiK5w,LZoZfNY8HNlIqJlNqeYVmw,HESQNQe96hb6heem0ji0xQ,4,0,0,0,"There's something about this place that I keep gravitating towards. It's not the greatest sushi place that's ever existed but it's still pretty decent. Not to mention, all you can eat! Who doesn't like a good sushi buffet? You order through an iPad which is super convenient. And it has quite a selection of sushis, entrees (rice, noodles), etc.",2016-05-20 04:39:58
