review_id,user_id,business_id,stars,useful,funny,cool,text,date
PFyPmWKNK8goBJ6aGb3U2A,1uI4gOsC8sSM3JS5761mPA,W7Ua8ELRMm3IPd23fp7XjA,4,2,0,0,"Honestly, it wasn't all that bad. Despite all the negative reviews, it is only bad because of the bit*y workers. They were rude but the food made up for it.

A lot of choices , a lot more compared to Osaka. The highlight was the beef tataki, salmon sashimi, sweet shrimp, the flounder, and the creme Brule. The rice/fried rice bowls were the perfect 2 bite portions as well. 

29.99$ a person 
Came on Sunday at 6 for a table for 5 and it was pretty empty. It got very busy by 7 but there was still no lineup, people were going straight in.",2017-02-27 00:39:00
1uF3iK0Tq0nRZe2zfJALdQ,E6mMNnlg8btB-Lz7b5BovQ,0FUtlsQrJI7LhqDPxLumEw,4,1,2,1,"Just a little update. My husband and I ate breakfast here the other day. The line to order wasn't too long, but I have heard it can be out the door some mornings. I ordered the smoked salmon omellet with a side of fruit. The omellet was stuffed an a massive amount of cream cheese and minimal salmon. I found the salmon to be salty and there was simply too much cream cheese that I had to scrap off a big chunk. The fruit was good and fresh.
I do enjoy eating outdoors when I come to Joe's, but I find myself trying to get away from bugs and making sure none fall in my food, so I may have to stick to eating inside.
I'll still keep the four stars as I do enjoy dinner and the service has always been friendly and quick.",2008-09-23 15:46:50
7yK2_IMUmNfMSYaGTBRemA,Ly-Vig99PPa2ySCDccRfxg,k1c_bC3DK6mKg797vH1T8w,3,2,0,0,"Love the space and ambiance, was underwhelmed by the food. 

I had the flat iron steak and the mashed potatoes...My steak was overcooked, but the mashed potatoes were pretty good. For a party of four, other things ordered at the table was a beet salad, sea bass, mac and cheese, a salad and the cast iron chicken. Everything was received pretty well, though no one raved about their meal. I think I just picked the wrong thing on the menu. 

The highlight of the meal was a side of bacon cheddar biscuits that were really good. I would 100% get those again. 

I'd come back, but the menu overall didn't speak to me that much, and I didn't have anything that really wowed me. Service was attentive, they were great with refilling drinks/waters as well.

It was an OK experience, with some high notes, but the food fell flat.",2012-06-15 20:37:23
b03eslkYRK3O8RI8gzMT6w,yLQqSwepH9NkQjH4luKQug,kE8hSuvO6eKtbRA1k541Jg,4,0,0,0,Well first time decent experience friendly staff but no one here 4 people behind the counter Took 15 min just to make a sandwich. They put mustard and ranch on the second half of my sandwich which was just suppose to be ranch first half was great second was so so. I was just gonna give 3 stars but decided to give a 4th,2015-03-27 21:40:39
YNRaSu9plKqstWMx0yxwfg,XXxrsJ3KpTFybcBFpZLYiQ,i0RdwbjF86Grl3T37z74IA,2,0,0,0,"John needs to have more of his sons working for him on a Saturday night, because they certainly seemed understaffed. Service was slow & disorganized from the get go and that theme continued throughout the meal. No complaints about the food though, which was very good - particularly the Lobster Poutine as other's have said as well.",2015-05-17 05:15:52
XzhNCe1lOGGa3d6_9BxAnQ,ogkSx3LzAZrY7ZwFz5JV3A,qZZ8VU1Bk-xCruEAZNwm6A,4,1,0,1,"Ahead-of-the-curve pizza for the west side of Cleveland.  Definitely a step up from Panini's, Map Room, and the like.  Other dishes are ok, but mostly the thin-crust traditional pizzas are definitely something worth getting for either dinner or a late night snack with friends.",2009-11-09 03:15:05
0aRSfFk9cS3xVQc4qKK6pg,u0JoB0Vm1ZhwF8nysxPnfg,xsFeeqZS6PoVvwseEefzEw,3,9,4,10,"I'd give this place 3.5 stars... after reading the other reviews I expected a half of a cup of pasta or something ridiculous but I thought the portion was adequate. And, I was REALLY hungry when I got there. 

We ordered the olives as a starter (they are all green and served warm) and were able to get some bread to accompany the reserve oil. 

Our server voluntarily explained menu items with important details like: it's ricotta gnocchi, not potato and the extra items in the puntanesca sauce (my recipe only has 7). We both had the orecchiette with sausage and greens. I found it to be a bit oily but the pasta was cooked well. 

He described the deserts perfectly and the chocolate bark with almonds was a nice finish with a second glass of nero d'avalo, and, by the way... I though the wine prices were very reasonable! 

Without tip, we spent about $36 a person and we each had two glasses of wine and left satisfied!",2009-03-24 21:23:45
uXRbPse0qHGxVkLUc0rpzw,cFubXywYZHvmwwKb5spgQQ,KalAJyO0Zpg3K1wVwYXBHA,4,1,0,0,"Nice patio that even on a hot day was bearable.  Our group visited for Restaurant Week but was disappointed to find that the menu was not the same as on the web site.  Instead, I ordered the steak frites of the regular lunch menu.  It was decent, but nothing I would run back here for.",2015-06-28 08:27:40
63uSWRfWdLgw5CRQAp7LnQ,7G8w2SnaC-qDVQ7_GqTxMg,3GLWwjU3Ku_2EWuJ71hxqg,3,1,0,0,"went very early in the summer season so i'm not sure if that's the reason it wasn't so busy or just the fact that its a very interesting senario.  the pool is kind of small, as is the whole venue compared to the general size of pool clubs here in vegas.  The beauty of this was that it seems to cater to the population that would stay at the Venetian/Palazzo properties.  A slightly older crowd than  you would find at say Encore beach club or marquee dayclub, but very relaxing minus the dj spinning music.  Just seemed to be a bit of a contradiction here.  Couldn't really relax but the music was good so i was torn.  The location however is nice, and clean.  The staff were very friendly, so no complaints in that department.  I don't know if i would necessarily go back though.",2013-03-26 00:55:28
rAlcXDAEFmSRlXxCKZk-LA,opPpHVIp8SKHMJg3_y5Lew,80klSQFFKguEL76Zo8m5YQ,3,2,1,1,"Lot's of amenities including a bar and restaurant in the lobby, fitness room, and a couple of computers to print your boarding passes or whatever.

Wi-fi was included, which was one of the main reasons why I chose this hotel, but it was very spotty. I finally figured it out and I had to go to my bathroom to get to the working wi-fi router, since the whatever wi-fi router was near my bed didn't get me online. Pretty annoying. Unfortunately, this was a known problem by the staff, but I guess nothing could have been done about it.

But other than that, I loved the location. Couple of blocks from the Peel Metro. And couple of blocks from all the dining and shopping in downtown.",2016-09-29 11:36:33
luB-6ex2Xs9zyYh8A6PJ6Q,IuaAfrkirlfzY3f4PkgSmw,eetlD3KXlb8cTwgrQVfquw,2,2,1,1,"The food is okay, everything tasted a bit saltier than i would like it to be. The soups are not fresh made in the kitchen, they are the same soups other restaurants order from a supplier. 
Currently eating beside a pule of dishes because they are under staffed, no one here to clean up the messes.",2017-02-05 01:10:49
