review_id,user_id,business_id,stars,useful,funny,cool,text,date
Bk8-Ebe6R59knagJoW1a9g,Rg-86Gr5Oe8ODoMUfr1M1Q,DEjm5implb5hHqQEmaLuXg,5,4,1,2,"I have only eaten here once but it definitely makes my list of top 5 vegetarian restaurants in the world!

The entire menu - and its an extensive one - is vegetarian.  The cooking style is vietnamese which I am pretty familiar with.  I would have to say this restaurant - to date - is my favourite Vietnamese restaurant in the GTA. 

Tried the Bun Bo Hue - a spicy noodle soupy dish that I always order whenever it is offered - and it was fantastic!  Had a great amount of spice and tasted pretty authentic.  It was a little low on the salt but that was easily remedied. 

My husband ordered the banh canh - soupy noodle dish - which he really enjoyed as well.

The broth to both soups was just really really good!

The cha gio or egg rolls/ fried spring rolls (?) were fantastic!!!  I like the vegetarian ones 100% better than the pork ones and the ones offered at White Lotus are exceptional.  I think there is some sort of taro filling?  And they also use rice paper to wrap the rolls instead of the egg paper that other places normally use.  

The restaurants itself is decent - spacious and clean.  It does smell like incense though ... probably a shout out to Buddha.  

Parking can be a pain.

The desserts are AWFUL.  The tricoloured dessert - che ba mau - is not edible.  They must use half a kilogram of sugar in each serving.  There are also barely any mung beans and barely any coconut milk.  I have never tasted a Che Ba Mau that was as awful as the one served here.  

The soursop shake was not that great either - kind of bland and missing the necessary tart.  

The deep fried banana was okay ... it came served with some gross icing.  Not good.

Other than the desserts, I was impressed and will be back.

The prices are fabulous too.  They can't be beat!!!!

LOVE this place!!!",2010-12-17 00:02:08
eKouuBipF_kytSOe2na7aw,T-eaRngYr08qpllS_gJMzw,Sy75QB18Sv-xNp8FoA8KvQ,2,0,0,0,"Go here for happy hour drinks ($4.50 beers, $4.50 martinis)....but if you are dumb enough to not take my advice and order the food, i'm sorry.

The food here is awful. They have 1 dish that is good, the Tempura Shrimp. Other than that. Pretty bad. Including the Sushi.",2010-09-11 16:09:44
2JJ3IbjoKVF4t036zEUxRA,ltjyJsQQu_AjiqS6ksxw0A,k1c_bC3DK6mKg797vH1T8w,5,1,1,3,"YUM. This place is awesome. I am glad that everywhere we went before this that night had a long wait because I had been wanting to come here for a while. Our server was really nice and gave us some great recommendations. We tried the deep fried deviled eggs which I thought were really good (definitely an interesting taste, but a good one), and they were served with a really good hot sauce aioli. My boyfriend and I both got the short ribs which came highly recommended and they were AMAZING. Yummmm. So tender and great flavor, and the mashed potatoes were great as well. I got a red wine recommended by the server and it was really good too. Our friend got the osso bucco which I tried also. It was okay but I didn't like it nearly as much as the short ribs. Good ambiance and I will definitely be coming back. The patio looked really nice but it was way too hot on this particular day to sit out there.",2013-07-09 16:53:56
_GKLNca92YljuigHjTDkVw,aDYNz8cujkDdmbiOh95ANA,ES0ijQ-KlNPUoXl4tK1tDQ,4,2,0,2,"SouthPark has come a long way since I was a college student working part-time in the cosmetic department of Belk ""way back when"".  The transformation from a typical suburban mall to an upscale shopping destination is totally amazing.  I enjoy strolling through the mall to go window-shopping and people watching.  It is also a great place to grab al bite to eat either inside the mall or at one of the other South-Park area dining establishments (such as Cowfish). Whether you are on a serious shopping spree, or just looking for a swanky place to pass the time, SouthPark probably has what you are looking for.",2013-09-24 01:23:58
1x-xZmoqe5HLbH-MhH1XhQ,UtkjXTiMfGRz4R1zDF3Kxg,Zja7ykq3icDzkN20XX6j1w,4,2,0,1,"My husband  and I decided to have a lazy day, maybe look for a couple of Christmas gifts, and just kinda hang out in the neighborhood.  After finding one gift for my Dad we decided to get some lunch.  Honestly, Squirrel Hill has so many great places that it's tough to decide.  We decided on getting some pizza, but which one?  Again, there are so many.

We decided upon Aiello's and called ahead to place our order.  You can eat there or take out.   We took it back to my place.  We decided upon the ""White Pie""  which is butter-garlic sauce and provolone cheese.  We got a 12-cut, 16oz pizza with tomatoes, spinach, and sausage on it.  I figured my husband could eat the leftovers for lunch.

The pizza was very good, but a little pricey here.  It was something like $25.00 for ours.  Oh and it's ""cash-only"", but they do have an on-site ATM.  For your convenience!",2009-11-23 16:43:02
OPWaCUy2XtCjb-JAN11kcA,zUQVfRIwoDJb_-8qiWUNwA,DFeEJf8h04q3KwRVWUsoMQ,2,1,0,0,"Over priced, over hyped but a hell of a time regardless.  I think if you have a big screen tv at home and a wii you could order pizza get beer and have friends over and have the same experience without the price and glitz.  I've yet to eat something here that impressed me.  The arcade is a bit dated but I like playing the big trivia game more than anything (again, you could just invite people over to play trivial pursuit).  The new TV set up is pretty cool, but Dave and Busters is just what it is, an adult Chuckie Cheese not worth more than a visit a year, if that.",2015-03-24 04:58:18
HwaT8FY4DJPy6dsAJnunQw,oAil_gYOXUhqWnKA8SwKsw,_dbZbq4pqg9r2rMyp9NVbg,1,7,5,2,"I LOVE cupcakes and really wanted to like this place, but I have tried them twice now and have only been disappointed. My last order of cupcakes I took one bite of each and ended up throwing them all way (six cupcakes in the trash made me really sad). They are just too big with too much icing and the cake itself did not taste like much of anything. They did not taste like they are made with fresh ingredients. The pictures of the cakes always look amazing though!",2013-11-06 14:17:38
M0_9cLWR1LJd_S3wH4dI1g,K1BalK5NZPajVztWczBenA,BIuXMWuQIlC1ZlC3lTzy-w,4,3,2,3,"Came here during the week, no wait at all. Our server greeted us first thing, sat us, and explained the menu. Throughout our dining experience the whole staff was very hospitable and very prompt. The restaurant was VERY clean which makes me happy. AYCE is $25.99 (+$6 if you choose w/ Dungeness crab). Their melon bar and the crunch bar ice cream was delicious! Love that they include dessert and have a good assortment of different foods since I'm not a huge sashimi/sushi person.",2018-05-16 04:11:25
_7mm7CaN-l0CysFhp-l4Ew,yyDp7MZ2st7p0fOQuFYpcA,ZABjbfGvs6E3Gc2hG8cKJA,5,1,0,0,"Very clean and welcoming shops. This place is made for walking around, checking out shops and grabbing something to drink and eat. I really enjoy the different shops available here, like Charming Charlie's (for something trendy) to Williams-Sonoma (for something traditional). The restaurants are generally grouped together so you can pick and choose where to eat without having to drive to the other side of The District, but it's of walking distance. There are also local events throughout the month at The District that help bring the community together and a lot of the time it is family friendly. From outdoor movie night, to a Farmers Market, and even Wine and Beer festival. Highly recommend.",2017-05-21 18:41:34
gIXi6_xJOmou5PzQPkoAiw,xA1Ak4QJ_WE_8Nadpi8IhA,68PJJkcq_i0SlLqO6t7Qxw,3,1,0,0,"We had a team member who was leaving work to pursue his dream job and we took him out for lunch. This place was suggested and quickly liked by a few.   

The restaurant managers/owners generally I think underestimate the power of mentioning a bit more details on the menu or at least a server who is knowledgeable about ingredients. In the absence of information I went the safest route of ordering a plain congee and a steamed bun. My order would easily have been more than double if the right information was provided. 

So on the limited items that I could have, my review is not a review per se. One cannot mess up a Congee and a bun.

However the food did not arrive all together and out of respect for others, all of us had to wait. Which resulted in food going cold. 

The congee and bun were as good as they can be",2017-12-11 19:22:57
XG0DY4E4Z6xr7o6q8VcWxQ,T-NcwTfUt6tq-iOSm5J2sw,3hmoQIAUaYF9u_QaxfjwwQ,5,0,0,1,Great place to watch a ball game. Comfortable. Cozy. Booths. Plenty of screens. More of an upscale sports bar. Not loud and wild. Friendly service. Will be back.,2017-10-22 14:56:51
P4qUwv3oLPb5v6rRQ65r7w,WI8aJ-Longj0nCQRUvAZQA,yNPh5SO-7wr8HPpVCDPbXQ,4,1,0,0,"I went for lunch and ordered the chopped salmon salad - delicious! The salad is pretty large (and rightfully so for $13) but I managed to eat every last bit. Plenty of chunks of salmon on a bed of kale.

I'd recommend making a reservation - at 12:30p it was packed!",2012-08-30 19:41:42
