review_id,user_id,business_id,stars,useful,funny,cool,text,date
-2TFwAH1IMXTIY73gROGkg,sgquvluHhQSNnqXnGYsGGg,Pthe4qk5xh4n-ef-9bvMSg,5,0,0,0,"I'm blown away by the quality of food, low prices and excellent service at this restaurant! I've been here several times and never disappointed. Give it a try - it'll be your new favorite Thai restaurant!",2016-03-31 13:55:23
srwqJFbmMwM4PmLstuIJ-g,veeaBpjDwo-xfHSz3z3PWg,WKPnq7NYw4IV5IG2smpd1Q,3,1,2,0,"Great for intimate shows and showcases, not the best concert venue though.  The noise level gets really bad with the reverb.",2013-01-29 19:07:32
KCSs5tEERAjlnaa11tyNkg,ExI15M-oXjHcF42-G1xv9w,GLEBemX4huHQTbmRAR2evA,5,7,2,5,"Simply the best health club... maybe in America?  Certainly competes with the best of NYC or LA.  Too pricey for me.  My friend gives me all her guest passes so I can poach the club on occasion.  Tons of great classes, a beautiful space, the most luxurious locker room (more like a spa) that I have ever been in. High tech equipment (the cardio machine have individual little tv screens). Full indoor basketball court.  The club hosts happy hours with free food and discounted wine...  if you take advantage of everything the club has to offer, I think it is well worth the money.  Truly more like a country club for gym people than a gym.",2006-02-19 05:53:09
FYRf4RJCbJ-T2hJ0mXOAzA,hZOB9lUjc72PS3vU9nQZlw,Zmfq3DVhHdtVChhSxzoUHw,4,0,0,0,"Tom Kha soup was delicious!!!  Nice ambiance and decor; however, the music was a bit too loud. Will definitely come back.",2016-01-18 21:15:25
8VMEVappJmv6a3mtfeIk8Q,52BSd0kY8AndWPrybOMMsg,Zsz_dLOEwihJHvMTK9a8Vg,4,0,0,0,"If you can ignore the interior (which smells like tobacco pipe smoke and is a little run down), the restaurant owner's crazy friends, crazy Ethiopian tv shows, and the location, you'll be in for a treat. Very authentic and balanced Eritrean/Ethiopian food.

Mostly meat dishes on the menu with a three vegetarian options. The proportions are HUGE and they give you more than enough injera to finish your dish (and someone else's!).

Friendly, hole in the wall place. I'll definitely return (for take out only).",2011-01-12 16:24:21
15vruAp9plzxmSe8a63G-A,gyOScqxrq9aHIMAb7gaZvA,T2tEMLpTeSMxLKpxwFdS3g,3,0,0,0,"Have been wanting to come for a long time. 5 stars for atmosphere. 3 stars for food. 1 Star for parking. Had fish tacos, shrimp tacos, beef burrito, Ava pasta salad..... everything very bland and under seasoned. All fine but very very underwhelming. Will not be venturing back. Parking is terrible so just not worth the trip. We are from Huntersville and Verde has hands down superior food.",2018-03-04 23:10:37
GPSFCzu90OaLkcCB8pXiSw,WI8aJ-Longj0nCQRUvAZQA,ymVE6ZlBgthnHBLpYBw2JQ,3,4,1,3,"Torn.

1-2 stars for the grounds & amenities.

3-4 stars for prices, staff & the service I got.

I'll go with 3.

In general, Spa Lamar feels very run down. Very sad. It is not like larger hotel spas in the area so don't come in with that expectation.

All spa areas are co-ed, so you gotta keep your clothes on.

No food on-site, but they ordered Jason's Deli for us and had it delivered. No booze either, and we didn't bring our own. Shucks.

Pool wasn't working and it was 105 out. No lounge chairs, just wooden chairs, so do not come here to lay out until that problem is fixed. 

Massage was good - can't believe how quick 85 minutes go. The prices are higher than a chain like Massage Envy, but much more reasonable than a big hotel spa for instance.

In summary: Don't come here to take advantage of the amenties (there are few). Come for the treatments and bounce.",2012-10-10 01:36:44
OcM8BmCkI2Cnl_zpyXBiRg,xnLliq9Majlk9i0Orf7Iig,uvjJi6j6uxP2G8Vlg9aX8A,3,0,0,0,"It's a moxie's. This one has good service and it's a nice layout being connected to the hotel. It's the moxie's closest to the airport so I've had plenty a meeting here. Not bad, service could be a bit faster, but not bad at all.Can't rate it much higher given that its' a franchise.",2015-12-05 16:18:56
UWvubP3Z5_oJcvkWuUeinw,8DGFWco9VeBAxjqsuh1aSw,GBuB1uV9NRrtaLxZoVhi7w,5,15,11,10,"Let me tell you a little secret.  I am a carbaholic.  I need help.  Donuts are no exception as they are my weakness of all weaknesses.  You can bribe me, tempt me, or buy things from me with donuts.  But don't mix my fondness of donuts with the stereotype that Cambodians like to own donut shops.  I am Cambodian but I'm a person first and I just happen to love me some bomb diggity donuts.  Low and behold, Donut Parlor.  The answer to the heavy busy street of Elliot and Priest, near the I-10 freeway.  They are situated from the street view on Elliot Road, so you cannot miss them.  

What I love most about the donuts here is its simplicity and pure quality and taste.  It begins with that mentality that makes them outstanding.  If there is one kind of donut that I often go for, it is the classic raised glazed.  I measure a place by how soft, chewy and tasty it is.  Donut Parlor did exceptionally well in this department.  One can never go wrong with this selection.  Most of their donuts in fact are raised based.  

Some of the raised options include cereal toppings with colorful icing.  Essentially you are faced with a dilemma of trying to choose your favorite childhood cereal, anywhere from Fruity Pebbles, Cocoa Puffs, Lucky Charms, and Cinnamon Toast Crunch.

My other raised favorites are the Twisties, the ones that look like hair braids and to a limited raised extent the Fritters--soft, chewy, with a hint of crispiness.  

Beyond the donuts, you can also order special fruit smoothies like watermelon and plenty others.  Because I'm in my summer dieting routine, I've opted for some strong, smooth, delicious coffee, straight up black.  For sure, I would order that over and over with a raised glazed donut.

The decor is a modern industrial look--clean and simple.  The donuts are displayed in a clear glass above a bamboo counter with some marble trimming.  The folks behind the counters are extremely friendly and humble and will not hesitate to deliver you the best service you can get for a high quality Mom-n-Pops.

The future is bright for Donut Parlor.  I know they plan on introducing more to the menu in the future.  Stay tune to my posts, picture uploads, and check-ins.",2016-07-04 01:28:09
L9SznzAG59PZ1hS9SXRRtw,_uqIpl5tzucKuIlZZPBZRw,NFm869_w6cvVaWaNpAzjeA,5,5,2,3,"We went to Soul this past Saturday night for dinner for the first time.  We were impressed by our initial entrance.  The restaurant/bar is situated on the 2nd floor of an old restored brick building.  The outdoor seating offered fantastic views of the Charlotte Uptown skyline.  Inside there are a few booths (with high backs), a few tables, a bar, a DJ booth with stools, and some sofas and chairs.  All in all, it offered a great, casual, fun atmosphere.  The place was ""hopping,"" but luckily, we were seated right away at some empty stools indoors around the DJ booth (who wasn't there at the time).  

The menu offers a variety of tapas.  We had a hard time picking out which ones we would order, but finally were able to narrow it down to five to share.  We chose the (1) Sashimi Tuna Tacos, (2) Lamb Lollipops, (3) Bone Marrow, (4) Boursin Cheese Stuffed Piquillo Peppers on Bruschetta, and (5) the Sushi Crunch Roll.   The tuna tacos were very flavorful and were like very mini tacos.  The lamb was good and tender, but I probably wouldn't order them again because I'd rather try some of their other (cheaper) skewers of meat.  We were adventurous with the bone marrow, but it was our least favorite and something we wouldn't order again.  It was a little too gel-like for my taste, although one of them tasted like egg (?).  The bruschetta was creamy and rich with flavor.  I'd definitely order that again.  The sushi crunch roll was huge!  It was very wide, so we had to cut it in half before eating it.  I liked it, but I've had better crunch rolls, so I'd try a different kind of sushi roll next time.  

Our server was fantastic.  She was very friendly and, being that it was our first time, she explained a little bit about the menu.  Even though she had several other tables, she kept checking on us after each tapas was brought out.  

All in all, we had a fantastic time and it's a great place to hang out for a date night, with friends, or to bring out-of-town guests who like a vibrant scene.",2010-05-17 13:42:51
hmjSu0YcP-aa5ZHtsHhh5Q,Yqzz7VfXMPWlDXB2W_TwBA,oDzfxyhB0XIIcMQWl9S3HQ,4,0,0,0,Love the donuts! Every time I walk in I have to wait for somebody to take care of me even though there's nobody waiting but the problem is they have only one or two employees and they take care of the drive-through first.. I would give it five stars but the service wasn't all there,2014-12-18 18:56:09
I9mj1zhoeGQ_oudeL81TSg,WctzEjvrh5p5Jp6Ab8fPPQ,2GmGT-7QjowR1ihup3FbVA,4,0,0,0,"We decided to pay a visit based on reviews and it was delicious. I really enjoyed the orange spiced tea. We each had a different plate to experience the variety of dishes offered.  The pita and hummus was great and the beef kabob was great. The fact that they had a grocery store attached to the restaurant was also great. I was able to pick up some spices, tea and fresh bread. This was a hidden gem!",2013-09-04 23:27:09
R7HQcNd8Nqf0XoJcy80ZNw,NcUPsHsnF7HBbVjjmoYElw,rcaPajgKOJC2vo_l3xa42A,2,0,0,0,"This is price to value type of thing - it cost a lot but in return you receive salty food, ok service, and underwhelming deserts. Overpriced coffee shop. Oyster selection was good though.",2015-07-05 00:13:35
xl4Bd_Q2YN8rbJ9ivxfpjg,Vs98NQzv1_vcRoVJadFDcg,d4qwVw4PcN-_2mK2o1Ro1g,5,0,0,0,The taquitos were so tasty and the pink nachos are so fun!!! We ordered a side of tortilla chips and salsas and they have a different variety! It was the perfect snack.,2017-02-09 19:21:31
Mne-9zy-EOz_9QArlTWWyA,t2O6rs4fZeY9o6ZY52RyJA,qcqDjeirxvdgW5kQVkEwSA,2,2,0,0,"Terrible terrible food. I mean, how can you possibly screw up nachos and cheese??? Even in trying to give Red Room credit for what it tries to be, (the hip, easy Spadina joint) I am clearly reminded of numerous better choices nearby.
No it is not reminiscent of Green Room and there should definitely be a health inspection in the near future.",2009-03-04 19:54:22
B4pR6b13hCt5UDL89hmWlg,_Zu6oD6OgOKR8H6sJrsH3A,ipFreSFhjClfNETuMjBtrA,4,1,1,0,"Solid pub fare. If you want to clog your arteries for a meal, definitely go here. I also love just stopping by for a drink and some fried green beans after a work day. You should definitely get the fried green beans if you stop by here! It's bigger than it looks and always has an interesting crowd.",2013-01-28 03:00:13
