review_id,user_id,business_id,stars,useful,funny,cool,text,date
dLCy0zUtfvm1ZfcHX0iYfg,ULgXqB_bArS3uN4Qo_KvZQ,E9b73ETPw0VYUJ2_YSJJdQ,3,1,0,0,"Visited Wed Sept 14 for dinner. 

The place was almost empty, it was getting late. Service was acceptable, not sure if management has changed or not over the years. 

Pros - Cajun calamari - Seemed like it was re-heated in an oven as the tops were burned. Calamari should be fried and served immediately. 
           Proscuitto arugula - Tasted great. They didn't pre-slice the pizza, I was expecting the pizza to be pre-sliced.  
          Cannaloni - Came with 3 rolls, tasted great. 

Cons - Management has not responded to the bad reviews on Yelp. 
           They seem to be busy with their takeout service. 
           We asked for water and didn't give us any water glasses, we just drank the water from the wine glasses lol! When a customer asks for water, the server should offer the proper glassware.  
           An owner or manager or someone should really address these concerns, they have closed their Thornhill and the  Boutique location already. 

Protip - The entrance is on Blue Jays Way, the address on Yelp is incorrect. Will try and update this.  

Damage - $51 before tip.",2016-09-16 19:30:33
ODr33zL1cx40YoQY0lYV5w,EiwxlbR8fb68lMgEXhcWKA,7EZ4Eu7YJ1ltRCC5jXFJrQ,2,0,0,0,"It will fill you up and it's a good price to pay for food ... but it's really only ok and if you're going to be in Vegas, don't waste your stomach space on this. There are MUCH BETTER places to eat at, guaranteed.",2008-11-08 01:34:15
OYJXulTGz3AEAkuLNt2PKw,4H9oxlUlpSCaRR5gl04OwA,21aN-c-5CjugDRiSdjrH3g,4,1,0,0,"They hosted our Notre Dame game watch party - we had a wonderful time! Great people, great service and very good food!",2013-08-31 22:41:00
R6tcQUrQ2CZ6CsLR-5WQmA,6CbNnrhmjcGLX_FM1vvVrg,leDMYX5D-ziaYMgIWo73pQ,4,2,1,1,"In comparison with the one on Scottsdale Rd., this has a better service. All the times I've been here, they have good service, all is in the bag. The only thing this place is missing is more room. Other than that, I enjoy to stop there once in a while.",2010-09-26 18:19:02
W_e_YMi8iqzFxRTSFXPlaw,Z0sXnwF1eZWONpRzMedOEQ,KsYAGLP4yC7FbfixaeCHsA,3,0,0,0,"I was in the mood to grab breakfast for dinner, but wanted to try a new place. This is not a restaurant you go to for new flavor combinations or innovative meals.  This is where you go to get something familiar and leave with a full belly.    The service was ok, pretty much what you'd expect. I was a bit perturbed that our bread basket had an empty butter thing in it.  It's just those little things that make you wonder if you will return in the near future.

My scrambled eggs and French toast were exactly what I expected. I did appreciate that the French toast was not burnt at all.  My husband ordered fried chicken and he ate it all so I guess it was good.  

Again, food and service were fine if you want standard American fare. But I'd probably return to another similar restaurant simply due to some service and atmospheric issues.",2015-07-26 18:06:48
3rgdwha5kR_3qwu8Au9GMA,GtflSWvFD2g9YgFvMLOPhQ,2GmGT-7QjowR1ihup3FbVA,5,0,0,0,"Chicken shawerma...

Chicken shawerma...

Chicken shawerma...

Sorry, I may have gotten a little distracted there.

Every time I think of Haji Baba I think of three things: their chicken shawerma plate (which is to die for, as in, I would throw myself in the path of a bullet if it meant I could get some), their delicious lemonade, and the store that's attached to the restaurant which always has new discoveries.

I don't get to go here that often since it's a little far away, and until recently the light rail construction traffic made getting there a pain. But when I do I get that chicken shawerma and I tell myself I can eat all of it. Then I eat half of it and box the rest of it up and have a delicious lunch the next day.

I hope this place never closes. NEVER.",2009-07-06 22:42:13
2UxWzF0phy1fwglEnsdE1Q,PeLGa5vUR8_mcsn-fn42Jg,Pg2TWQjf1uHlYVBxXTBH0A,4,6,3,3,"Excellent little dive bar.

This is one of the least expensive places to get your buzz on in Scottsdale. The crowd seemed to be mainly locals - though a few outsiders (like me) have figured it out. The lights are low and the decor is very dated (perfect).

I visited on a Friday night - which featured rum drink specials - they had a selection of tiki style drinks in massive glasses for $3 ea!

I will definitely be back.",2008-07-23 17:09:34
beicrHaCyGi-i8la9wIQHA,DvOjw3FvlWezXsuyr_wn3Q,DT35ycaAVzbq83vVGRCoIQ,5,0,0,2,"the California turkey sandwich was awesome! im a ""big guy"" and i could barely finish my sandwich.  the chocolate dipped macadamia nut cookies were out of control crazzzzy good!! the chocolate dipped strawberries were amazing as well.",2014-06-10 14:29:54
DDaU3j8eQ6Hf_XRd1mlyjg,BI4jBJVto2tEQ0NiaR0rNQ,LgbPSXm9h31Da-qJOF12ZQ,4,3,1,1,"Whenever I'm in the mood for some boba, which is almost always now since it's getting hot outside, this is one of my go-to spots. It isn't as crowded as the location on Spring Mountain, which is fine by me because I hate crowds and fighting for parking. The shop itself it quaint and clean. Thank goodness they don't blast loud music because I can't stand when places do that. The employees are friendly and don't try to rush you out the door. Their drinks are pretty solid too. They do use powders to flavor their drinks, but it doesn't taste fake like other boba joints I've been to. Their boba is just the right amount of chewiness and doesn't get hard in the cold drink. You are able to customize your sweetness and ice levels. My faves are the taro slush and any of the milk teas. And I'm super stoked that they finally have Thai tea available now!! Solid boba spot in my book!",2018-05-18 22:11:23
_-v28pxVBzAVFkuhB1tngg,mIysRk_cJ5K_BMZ-r06TFw,j25iicjhCYo3aH7VobV39A,5,13,9,9,"I don't write a lot of Yelp reviews these days. But without wanting to point any fingers, I just saw a review of the Preserve that complains about not seeing any animals, that both cracked me up and kind of made me mad, prompting this review. Who goes on a hike to ""see animals,"" and then complains that none were seen on that ONE hike? That's... kind of weird. 

For what it's worth, I saw a pack of 6 mule deer (including several fawns) in the Preserve just a few days ago. I've seen deer on multiple occasions in fact. I saw a rare desert tortoise too, sitting right on the Windgate Pass Trail one day. I spotted a coachwhip snake earlier this summer. After a lifetime of Arizona hiking, I didn't even know what that was until I photographed and ID'd it later! The deeper you go in to the Preserve, the more delicious the views of the McDowell Mountains are, wildlife or not. And the more often you go on any hike in general, the more likely you are to see wildlife. During my extensive jaunts into the wilderness, though, it hasn't occurred to me to actually expect to see wildlife. And then complain about a trail or a park if I don't. That's kind of what zoos are for. 

The McDowells, for those who haven't really explored this mountain range, are nothing short of delicious. The Gateway Loop Trail is a good but fairly popular (and therefore crowded) trail that's an introduction to this beautiful mountain range. But you have to dig deeper to savor it, especially if you're trying to get away from views of the city and residential areas (not possible at Camelback or Piestewa, of course). If you hike all the way up to Windgate Pass, you will be rewarded with spectacular views of the Superstition Mountains, and Four Peaks specifically, to your east, overlooking the Fort McDowell Indian Reservation and the Tonto National Forest. The hike up to Tom's Thumb is an intense calorie-burner, which is great by itself. But I've hiked well beyond the Thumb and down into the ""back country"" (for lack of a better term), and it's hard to describe the isolated awesomeness of that area. 

If you hike this area expecting a zoo/gym combo experience, I guess you'd be disappointed. But then, I guess you'd be disappointed with 100% of the American outdoors. Why are you looking for hiking trails again? If it's to actually hike, you won't complain. Happy trails.",2014-10-08 23:50:48
eVnmig4he5feVpbwra2Qww,aO-9ZgTjV8e3k79_-jT9gA,OURoudNtFXyd7RTtl5ASKg,4,2,0,0,"Love this cafe! A very cute courtyard in the back to get away from it all, wonderful staff who go the extra mile, and good coffee. Only reason it's not a 5 is I prefer darker coffee.",2014-09-06 15:47:04
KTvoi4R-jdF-FjlvcKqSyw,mDcx9EjIluuYrO1nU9gJnA,k0mc788reYpFQ_jjcFLFQw,2,0,0,0,"After a while no drink came out
Finally found out they forgot to make our drinks :(
She apologized but drink were made wrong 
She was alone and her coworkers failed to make the orders :(",2015-07-27 01:09:14
