review_id,user_id,business_id,stars,useful,funny,cool,text,date
byg_RBxf25cOt06hC6jAFA,IYzUzFMj-pOQcnGVlp0MQA,owsVSnllxn994EpBR8ZFwQ,1,0,0,0,"I am disappointed in their cancellation policy. We had two memberships, one for our teenage son and one for my husband with both having the ability to bring a guest. We were told we can cancel at any time for any reason. Since my son was using a different gym, we no longer needed his membership so I called to cancel and was told to call a different company to cancel. I called them and they told me I had to send an email confirming my cancellation. I was told I had to give a 30 day notice so I was charged another $24.95 for the month. Then the next month another $24.95 was charged. I call up the location they said they can't help but to call the other company again. I call that company and they say they can't help either. Then I'm calling the gym to talk to the manager who says she will try to get it refunded, it's been months and no refund. Then I send an email 2 months ago to put my husbands acct on hold while he's recovering from surgery and restricted from lifting weights. We are charged a $5.95 fee for the acct to be put on hold. 

I send an email the other day and say, just cancel the acct, I'm giving a 30 day notice, keep the $24.95 that you owe us and use it as the last payment for the 30 day notice and today we are charged $64.95. I send another email and no response. 

I'm not a fan of this location because it smells and us always crowded. I like the one on Sahara better. I never would have canceled my husbands membership but did because of the lack of correspondence. I'm contacting my bank to get involved with the shady charges. 

Avoid this company or be prepared to pay even after you cancel. Highly dissatisfied!

It's been several months and still no refund and no one from EOS is contacting me back!",2018-06-23 21:44:59
4JMxWL727JilcMcHMQchwg,MMf0LhEk5tGa1LvN7zcDnA,QdvROupQvDDQIaHrTGNgKA,4,12,5,8,"New Discovery

Szechwan Palace is nestled in the Chinese Cultural Center.  The menu is varied and offers a very good value for lunch specials which include entree, soup, salad, and spring roll.

On this visit to Szechwan Palace, we ate off the Americanized Chinese menu.  The food was very well-spiced, flavorful, and freshly prepared.  We had the Mongolian beef and the Cashew Chicken.  Both dishes hit the spot!  The service was friendly and the decor is modern.

If you ever narrate should stop by and grab a bite to eat you won't be disappointed.",2017-08-21 13:34:37
FuG2UkN370hI69UQCm9VTg,U0bFgAe0KKUpagsnvddX1g,gBy6UXTpoSHhW6qd15XU0g,5,0,0,0,Here for breakfast again.  The steak and eggs for 6.99 is so damn good.   Friendly staff and full bar makes this place great anytime of day or night.   Also recommend the cheeseburger soup.  Yum.,2015-01-24 17:24:22
VKljQWOrONrDx6L5tYFKhA,sWAKqG6cH6yaB1dQ7HgP9g,7sb2FYLS2sejZKxRYF9mtg,5,1,0,0,Delicious sushi! Great service! Love the music! We live close by and this is our go-to sushi spot. Awesome staff and the place always has a fun local vibe. We love it!,2015-03-10 15:57:35
39ib_l5RslwnGydtp97rHA,M4uGs-0Fskn48t9icYk_Tw,hIUKufhwR6Ifn7bi0-phLA,5,1,1,1,"Been here a few times for lunch and today is the first time for me visiting in the morning. There's still a good steady stream of customers despite midweek, 830am. Lunch time can get fairly busy so I recommend coming by 11-1130 or after 130 if your schedule is flexible.

The place is owned and managed by very nice and sweet people originally from France so the menu is credible and legit. Service is great. Everyone is always checking up on you if you need anything. 

Everything is delicious. Period. 

Recommendation- any chicken sandwich, quiche, mushroom soup, desert tarts, and their iced tea.",2016-03-22 16:00:26
qYQNADusUbaGChi0mTb3Jw,JnPIjvC0cmooNDfsa9BmXg,4Dqv3RVR7faMYfeJCChdyA,5,5,4,6,"Who knew The Junction would be so bustling on a Tuesday afternoon? 

Crema Coffee was absolutely crammed with locals for the several hours that I spent working using their strong and reliable wi-fi. Lots of people having business meetings, reading books, working on their computers and SAHMs with their tots (a bit of a minus but not enough to deduct a star - noise cancelling headphones are a godsend!).

The decor is classic, with vinyl seat cushions, grade school style pupitre chairs (you know, the wood ones) and beautiful masonite dog portraits along the cafe walls. There's a cute tip jar on the counter that declares ""Bad tippers are lame in bed!"" and a sticker on the front door of a dinosaur yelling ""Doorasaurus says roar, shut the door behind you!""

I worked along to Death Cab For Cutie's ""Plans"" and The National's ""Boxer"". Great soundtrack for working. Staff is friendly and knowledgeable, not to mention: cuuuute baristas. 

I had a large chai latte with soy milk ($4) and a homemade apricot and cinnamon iced tea (unsweetened). I was happy to see that they had liquid sweetener and I injected my drink with a shot of it. They also have a self-serve water cooler, which is a nice touch when the lineup is out the door and you don't want to burden the baristas with your water request.

As for food, they have desserts from Wanda's Pie In The Sky (brownies, dulce de leche, cookies) and cupcakes from Yummy Stuff in Parkdale. The red velvet cupcake that I had was absolutely perfect!! I was so happy to see it in the display case that I almost lunged for it. They also had - wait for it - a MAPLE BACON CUPCAKE. I didn't dare try it, but can someone please, and report back?",2009-06-18 13:46:54
0dnJcCu4BK5VB1EUORDKXQ,VcLLeF5BJwwF505funAsrA,BEpUZHL0FdBWa4egx1r2LQ,5,0,0,0,"Best. Frozen. Yogurt. Ever. This is the yogurt to whom all other yogurts aspire. Fresh, healthy, light, satisfying. Full of those goodforyou cultures that make you feel better about indulging (though it's nearly guilt free as it is). Low fat, delicious and healthy = my addiction. Totally worth the loooong drive for me.",2011-03-30 13:17:32
5hADuSPEyFKfzMdEGJKSqA,e1z9K45idYRUBn7Sps6T1w,VrGI7_nRjXpn0415S3coGQ,5,3,0,0,"This restaurant is very reasonably priced and the food is great! I ordered delivery and I was happy that the food all came neatly packed and well organized. The delivery was also faster than the suggested time of arrival which is always a plus!

As an appetizer I got the N.H style pot sticker and I really liked them! They have a sauce on the top that balances the flavors really well. I also got the panang curry with white rice and I really liked the flavors and spice level. Even though this was ""mildly spicy"" it was still pretty spicy. The level though was perfect for me! I divided my order with the hubby and I thought the portions were good for two people. 

I am looking forward to dining in this restaurant and trying more items from their menu. Thanks for the fast service and good food!",2017-12-21 15:42:13
OQoK3LpKHHqwWiuEIdwDcA,4AjocDGdZNPyhBLQpxpa_Q,uUEKndnFbHD8mVkGiirtpA,5,1,0,0,Had a wonderful Mother's Day dinner with family. Service was great. I had the fish n chips and it was good.,2018-05-13 18:17:28
5z_g5cqZZMiryAruRGixdw,CjhTdmN6qWEKC7Zo6qadow,0FUtlsQrJI7LhqDPxLumEw,2,7,3,3,"I understand that Joe's Farm Grill is very popular as a result of Diners, Drive-Ins,& Dives, but after going a couple of times, I fail to understand all the hype.

I've had both the Farm Chicken Sandwich & the BBQ Chicken Flatbread. The sandwich was not that great; I ordered it with American cheese & grilled onions ... & the fries that it came with left much to desire as they were ridiculously salty & greasy. The flatbread was not a much better alternative.

The price isn't worth the quality & the restaurant is out of the way from everything so I don't see myself making the drive out there much. Also, most of the seating is outdoors & there are a lot of flies. 2 stars is even being a little generous but it's nice to know they use local ingredients from the farm.",2014-07-07 06:00:18
RJE7hZweF5wVleHKcIHT9A,UpKyMVk02grOEJDPPsbZjQ,GzF7sbLocL-0e9o3_zPNyw,1,4,0,0,"I really don't like to write bad reviews, stopped in to Willie Ty's previously and thought the food was meh, a yelpers term for okay I guess. Decided to give them another shot today and stopped at the check in station, it was like we were invisible? Waited awhile, nothing. Walked out to the outdoor seating, twilight zone, see ya later good bye!",2015-08-28 01:18:45
