review_id,user_id,business_id,stars,useful,funny,cool,text,date
LG2ZaYiOgpr2DK_90pYjNw,V34qejxNsCbcgD8C0HVk-Q,HQl28KMwrEKHqhFrrDqVNQ,5,1,0,0,"I love Deagan's. I do. I really do. The atmosphere is cozy and festive. The shrimp tacos and house fries are my standbys. The fries are sometimes good and sometimes great, and the spicy dipping sauce they come with is to die for. The beer list is amazing and the cocktails are great. The prices are mid-level, so it's not a cheap dive you can go to every week, but rather a treat when you do. Try it out. You won't be disappointed!",2015-12-05 03:18:11
6TdNDKywdbjoTkizeMce8A,UgMW8bLE0QMJDCkQ1Ax5Mg,IS4cv902ykd8wj1TR0N3-A,4,0,0,0,"Oh happy day, finally have a Canes near my casa. Yes just as others are griping about the Drive thru is packed just like most of the other canes in the area but I like to go sit down to enjoy my chicken. The cashiers are pleasant and as far as food wise i have yet to receive any funky chicken. The clean up crew zips around the dining area constantly so it's usually well kept. My only gripe is the one fella with Red hair he makes the rounds while cleaning but no smile or personality a few nights ago he tossed the napkins i just put on the table to help go with my meal. After I was done he just reached for my tray no ""excuse me or are you done with that?""  I realize he's trying to do his job quickly but a little table manners goes along way. That being said still like to grub here and glad that there's finally a Cane's close to me.",2017-01-14 21:56:57
ZayJ1zWyWgY9S_TRLT_y9Q,aq_ZxGHiri48TUXJlpRkCQ,Pthe4qk5xh4n-ef-9bvMSg,5,1,0,0,"Really good place with simple decor, amazing food and great hospitality.
Very impressed with the lunch portion. Although service took little extra time but I have no complaints since they are quite new in business. The green curry chicken was good and to the right spice balance I asked for. I will definitely recommend this place to others.",2015-11-05 23:11:05
z4BCgTkfNtCu4XY5Lp97ww,jOERvhmK6_lo_XGUBPws_w,Ws8V970-mQt2X9CwCuT5zw,4,3,0,1,"I have been here twice. Very nice and laid back. I tried the weekend Southern menu and it was delicious! Collard greens, mac&cheese, ribs, BBQ chicken sandwich. The scone with clotted cream was divine!!!! The iced teas are very refreshing and I swear I drank a whole container myself both visits. 
The second time I had soup, salad and a sandwich. The salad had this amazing (raspberry? strawberry?, I forgot) vinaigrette. The sandwich was good, but I was kind of disappointed with the soup. It was potato and tasted too ""milky"". 
They change the menu often and now have a tea inspired one. Can't wait to go back and try it.
The owners are very nice and I hope they continue to do well.",2009-10-13 04:16:41
Tyx7AxYQfSRnBFUIXUJwFA,HJECayULRM-6xh2GCCvLiA,l-nL4BmhzpZjcavooO48PQ,4,2,1,1,"ORDER In (Delivery) Review

I discovered this place from the front desk of the airport hotel and they recommended it highly. I called to place my order for Delivery to my room. They were very accommodating.

Won Ton Soup - nice broth and tender won tons.

Chicken with Diced vegetables and Cashews - again, fresh vegetables were used, and good sized pieces of chicken.

Crispy Beef - much like a Ginger Beef, nice serving of Beef with a sweet chilli sauce. Very tasty.

Broccoli in Garlic sauce - came with peppers,Onions , Broccoli was not over done.

All in all for Delivery , this was really good. I am used to going to Authentic Asian in Vancouver. This hit the spot, and they also sent me a nice tub of Chilli Oil because I like it Hot.",2015-10-17 01:38:13
sgTnHfeaEvyOoWX4TCgkuQ,A0j21z2Q1HGic7jW6e9h7A,9Jo1pu0y2zU6ktiwQm6gNA,4,24,19,20,"Coconut's Fish Cafe is a fantastic, Five Stars fish cafe.

The five of us drove here on our lunch hour and lucky us, there were only a few customers in line. Nice!  A good sign, when UR working against a clock. 

I ordered the Póke (Photo) for $11.99 which was outstanding.  I love fresh Tuna and Coconut's might be some of the best I've every had.  Order it and see!

My coworkers ordered, the Chicken Tacos for $11.99, Steak Tacos (Photos) for $11.49, Fish Taco for $10.99 and a cup of Chowder for $5.74. Add in a few IPAs, or soft drinks and we all averaged about $15 each.

I tried my friend Josh's Fish Tacos and his was great, too.  So why they Four Star review, Georgie? Well the non fish group thought theirs was average. Okay, so you go to a place called Coconut's Fish Cafe and you order chicken and steak?  I'm sorry, that is so LOL. 

Step away from the meat taco guys and no one will get hurt!  Order the Poke, Fish or Shrimp Tacos and you'll fall in love with Coconut's Fish Cafe as I did.

Enjoy!",2016-12-04 03:15:21
mM8i91yWP1QbImEvz5ds0w,TZQSUDDcA4ek5gBd6BzcjA,qUWqjjjfpB2-4P3He5rsKw,4,0,0,0,"In the heart of Chinatown, I discovered it enroute to Kensington Market one day. It's quite hard to see, if you don't know it's there. First experience was very positive - would definitely return!

ATMOSPHERE: Small space. Think Banh Mi Boys, and other trendy over-the-counter eateries. Vibe is casual. Free WiFi is nice.

SERVICE: Okay. Staff does their job, but not overly helpful upon entering the space. Maybe because it's an over-the-counter style place, but it would have been nice to be walked through their ordering process and menu.

PRICE: Average. Depends on the size of pizza you order.The small pizza ($7-9.50) is filling for one. Large size pizza ($13-18.50) is good for sharing... or one VERY hungry person.  Pasta portions are very generous for the price tag ($9-14)


FOOD: My friends and I were here for the first time, and we thought it was a pizza place so we all ordered pizza. It wasn't until we were waiting for the food to come, that we looked around and realised EVERY other table around us only had pasta on them. Guess we gotta come back to try! We did notice that the menu said their pasta is homemade. So will definitely come back.

Here's the pizza we ordered:

Peking Duck Pizza - Very tasty! Rich flavours that work well. But it's heavy, so come hungry - or order to share.

Margherita - Good, but not the best. I recommend trying the more ""special"" toppings instead.

Shall return, and/or try other locations.",2017-06-06 19:04:10
01DNCgnW8K6xSyv4krYa1w,XivuRnPq3D-K5cPiBTztIA,oyjkEn5fAqcGNsBbqc8LTw,1,0,0,0,"Just... not good.  We want it to be - we have been several times hoping, but the experience is always at best, lackluster.  The food is not great, very run-of the mill on a good day and the serve staff though very nice is always - and I have never had the same person twice - always totally lost and under-trained.  It blows my mind because they can't possibly know alcohol laws if they don't know anything about the menu - going to bite that company one day.  I am not sure but I think someone I know told me they do the shared tip thing and I thought maybe that may be why but I know another place that does that and the service is excellent.  I don't know what the problem is - I have worked in the industry before while in college and I would say front of the house training needs big overhaul.  At any rate, they have lots of TV's and it is closer to us but just plain not good.  I wish they would switch locations with Wild Wing Cafe - also chain-y but much better food and service.",2016-04-11 16:42:13
NHQWhZve7UEaGLt7IwAyDw,H3wPBzQCKCKiHcV7GZK4kg,LkMtMHVetws5_7QfRjPtlg,2,5,3,4,"This actually used to be one of my favorite hotel/casinos back in the day.  Oh, how things have changed.

There are some goods, however.  If you are a conventioneer, you have instant and direct walking access to the main convention center.  But don't think about parking here for said conventions.  $30 a day for parking, Hilton?  Seriously?  That's robbery.  And greed.

The biggest disappointment is the killing off of Star Trek: The Experience over two years ago.  Despite this place being off-Strip, I made it a point to go here because they had such a fun and unique attraction here.  It would be one thing if they had something in mind to replace it, but either poor planning or the economy.... It's dead, Jim. 

The ""Space Lounge"" is still there.  An entire casino area with a heavy sci-fi theme to it.  Except there's no casino here.  It's a huge space themed area with a ghost town bar, no slots, a few couches, a makeshift stage, beer signs, and a few remnants of Star Trek themes.  All of this space, and nothing.  No life to it.  Couches and beer signs only make the emptiness and waste of the area seem more empty and pathetic.

With their main draw gone, what has replaced it as the headliner?  Benihana's.  Nothing wrong with the restaurant, but it's hardly unique or exclusive, even in Vegas.  The Hilton has a Pizza Hut Express here too.  Maybe they should promote that as their ""big draw"" on the marquee as well.  A huge Benihana sign covers up the old entrance to Star Trek.  With couches pushed in front of the entryway.  Again, just sad, and I'll be a big man in saying that they kind of broke my heart getting rid of one of my most beloved hang-outs here.

The arcade is dead as well.  Another blanketed off space that sits and collects dust.  Again, with two-plus years, no suitable replacement has been found for anything in this section.  A few shops that fluctuate, but that's it.  This is a lot of dead space to go unused.  

There's also the issue of the Men's bathroom in the main casino area.  Above every urinal is a picture of a lust-crazed girl staring over your bits with a camera, magnifying glass, tape measure, etc, while you pee.  The first time I saw this, it was ""ha ha"" funny, then when the laughter died, it just turned creepy and weird for me.  I actually selected a urinal based off which girl creeped me out the least.  She merely looked like she was casting spells at my nethers.  I could live with that.

Ladies: I must know.  Is there something like this in the girl's restroom?  When you close the stall door to do your business, is there a picture of some crazed guy making grabbing motions where your boobs would be?  Please message me and let me know.  I'd really like to know what the Hell you get in your bathroom after my gender's discovery.

As critical as I am being, there looks to be some sort of steampunk-themed club called ""Triumph"" there.  I want to check this out.  Atonement for the death of my beloved Warp Core Breach booze bowl?  We'll see, but it's going to have to be pretty good to replace the hole in my heart from that much booze for so cheap a price.

The sad part is, Hilton's one of those ""history rich"" casinos here.  Look up the history on this place.  A lot of awesome stars and vintage Vegas stuff happened here, which makes you wonder why this isn't represented more.

This place is great for convention visitors to stay, but that's about it as far as I can see.  They need to figure themselves out for everything else.",2011-01-09 00:09:50
-cRD6URpwks2GvP6qy8x4Q,6UR0kNe3C-ivlF2x1fPHNQ,WUmosjOxt_8nWByHgm8Kkg,5,0,0,0,"Who knew?
 
I did! 

I remember eating many many many times way back in the early childhood of Chipotle back in Denver. Like the picture on the wall in every Chipotle. (yep on evans and university) I had a feeling this place was going somewhere and Chaching!

Anyway, long story short, as we all have eaten at a Chipolte somewhere. It simply is the best quick healthyish mexican there is period! 

On a side note if you are one of those wierd vegan people this is my favorite burrito (veggie fajita black w/ all the salsas no queso or crema greens and of course 3 lbs of guac!) Yuuuuuuuuuuuuummmmmmmmmaaaaaeeeeeee!!!!!",2011-01-08 23:13:25
