review_id,user_id,business_id,stars,useful,funny,cool,text,date
P-oF1PVZUzEFMJ5EY6EPoQ,pHp0UVnYiRZWm1mSqPiS5g,XXW_OFaYQkkGOGniujZFHg,5,0,0,0,This place is so cheesy it's awesome. Food and drinks are great but can get pricey. The service is always top-notch.,2012-03-04 17:01:14
_8R6kZMUh0c_RvvTu0syKg,RsmcsC_A1shrZPt3l0DzGQ,yesClkCZlpLGTYZROkx4SA,4,2,1,3,"My best friend in Charlotte lives in Plaza Midwood and is a big fan of seafood. And we've both found it difficult to find good seafood in Charlotte. So when he told me that he found a place where he had good Chilean sea bass and a lobster tail for under $20, I was pretty skeptical. But naturally, I was prepared to give it a try.

So we went one evening in December around finals time. It was a cool spot. I wasn't really sure what to expect walking in. It wasn't a fancy place at all, but the decor had its own appeal and charm to it. It had a variety of streamers, lights and...well ""flair."" Like it or not, it's definitely not something you see everyday. Plenty of seating, a cool tiki bar, clean, terrific and attentive service...not sure if there was any outdoor seating though. 

But the highlight was the food. There were many cool options to choose from. They consider themselves soul seafood fusion and the menu options did not disappoint. The special was halibut with lobster tails and rice. Absolutely delicious. The best seafood that I've had in Charlotte. I also had to try the gumbo, because, well, I'm a fan of gumbo. And I'm now a fan of their gumbo. The meal was terrific and very reasonably priced. It was so great in fact, that I ordered shrimp and grits to go for my wife (who has to work late.) she was pleasantly surprised and loved it too! We can't wait to go back.",2013-01-06 21:06:45
aYQjGSIM_GT3jnpUnO1NwQ,mdZIzaBa7yXArDQPsGwPFw,iez68v6laiJAC0EHibZ8sA,5,0,0,0,So incredibly happy to have found this doctor! I have had such an amazing experience here from day one! The fact that the administrative girls know my name? Impressive. Delivered my first baby with Dr. Deka and I am just so grateful for her! We could not have had a better experience. Though I did have some issues (preeclampsia and the baby heart de accelerations) I felt completely confident with her and the entire staff. They truly care about their patients and it is so evident! I hope and pray I can continue to go here for years to come!,2017-07-10 07:39:52
X04auNoVLnd6WZLovaeYzQ,WJhQpdUHoFCtpU6gHFjVlQ,W90h9VXUSdRz1_uJhweVPQ,3,3,1,1,"Yusho serves Japanese street foods in small platters, similar to tapas. 

I've only been here twice, the first time was when I was invited to a dine around when the restaurant first opened. I brought my roommate and we sampled several of their dishes. Some of the flavors paired with the dishes were a bit different than the typical Japanese cuisine, but this made the tasting fun and new. I remember loving the fresh oysters and the NY strip steak... Incredible! I also remember not caring for the ramen at all, as for some reason it tasted sour. Some of the dishes were mouthwatering good and the others, less than average.

My second visit was more recent, when I came for the event Yusho After Dark. For $20 you're able to enjoy a main dish, an alcoholic beverage, and the apps they pass around to your table. There was this unique salad with dried black mushroom and a poached egg that I liked. Never tried anything like it! 

I know that their normal menu is a bit pricey for the small portions they provide. I would say that Yusho is a restaurant to go to for the experience and to try new, different dishes. If you are starving, I would recommend going elsewhere.",2015-02-24 09:48:31
ARasbrMrIGIlzmzxo_Z0CA,M0CAfnizxBoOThmgc5w7pQ,PgzUKqJW8IkgGESl_J9vbw,1,0,0,0,After twice asking if we should order at the counter or at our table we were invited to take a seat outside where they told us they would take our order.  The service seemed a bit rushed and chaotic while we noticed other  patrons growing frustrated as they waited for their check. After waiting in an unreasonable period of time and not seeing a server to take our order we finally left. As we were leaving the one server on the patio thanked us for coming and told us to have a nice day. Very well intended but very out of touch.,2017-01-15 20:11:24
7n5a7McFGSWoVPzI_AWK1A,nh4xURBFqZbBaP1Lzem_Uw,I1gRYCt2exnOMsTr-lEJVA,3,0,0,0,A new breakfast spot in southwest side of Las Vegas...the decor and service was great food wise...I honestly have to come back to try an omelette to give my honest opinion.  The pancake (I forgot the name of it) was one if the best I've had here in Vegas with lots and lots of walnuts inside topped off with bananas.  The turkey sausage was good but we did have an issue that was taken care if but still shouldn't happen...my wife had a crab benny and she had shell that was left behind with including a piece of a knuckle...she the taste was off as well....the only pet peeve...no booths or comfortable chairs the tables seem too small...but will be back to give it another chance...in sure you guys deserve it.,2016-07-26 00:19:56
O-aEZShV7N9LUuua9MKFDw,80RiaWwxfP9eu5shqvxaHg,Gh2kkOnzieYqe5cVLtl7MA,5,5,1,5,"If you like board games, you'll love this place.  They have an entire wall of every single board game that you can think of, from your traditional monopoly, sorry, scrabble, taboo, cranium, cards against humanity, whatever to your settlers of catan, dominion, puerto rico, bang, citadels, to the weirdest games that you've never heard of in your life.  For $5 you can play board games here all day.

They also serve sandwiches here, an drinks and things.  The smoothies are pretty decent.",2015-08-07 23:00:33
a1pZrpbpSWxr0XAjn-nxWQ,8onuIirziNOP5Jl3JXappA,yPr9WnXfjLBtDhFX9CK8ew,1,1,0,0,"This mall is under construction. The parking garage is difficult to enter and leave and it's a long way to the Cineplex, e.g. Cineplex has only a down escalator operating and a very slow, small elevator.
  Most disturbing, the Centre signage is flatly wrong. Signs steer you to a second floor washroom that is locked and a nearby shopkeeper must tell dozens of shoppers each day that to go the first floor. The signs on that floor steer you to a single user washroom. This is completely unsatisfactory. I simply cannot understand why a mall would lock washrooms and cannot get its signage correct.",2017-10-12 13:57:39
9eTkDrYACQGIQrfFxRQBcg,ma6206bmu-a_Ja7Iv-yRCw,HV25Suwkzd-roRc63sEmtA,2,4,7,4,"See the picture that goes along with this review? Looks good, doesn't it? Haha...you've been fooled. That was the dish I ordered most recently because their pho had gone completely downhill from when I used to visit this place frequently many years ago. They started cutting back on so many ingredients, it essentially became 95% noodle + bean sprouts and 5% meat. At those odds, I'm better off eating a McDonald's ""100% beef"" patty.  

This rice noodle dish had 3 meat components and none of them tasted completely natural. The chicken was probably the best, as it was actually the texture of chicken and tasted like there was some real flavour in it.  There was a slab of beef wrapped around slices of raw onion. Yes, just raw onion with no real seasoning or cooking. It was so tough, I couldn't tell if the beef was real meat or MSG-flavoured carpet. There were also chunks of beef (?) wrapped in seaweed. Not sure if it was beef because all you could taste was a weird sweetness. The seaweed was soggy. 

What was good about this dish? Well the carrots, peanuts, and chives were pretty good. Not because they had any special flavour, it's just that they tasted like what they're supposed to be. 

Funny story, when my friend asked for ""a table for three"", the lady thought he said ""a table for free"" and promptly told him to get out. Throughout dinner, I'm pretty sure she was watching us in case we actually had no money and bailed. This wasn't relevant to my rating as service at Chinese-run restaurants is kind of...special. Rule of thumb: if they don't argue with you on anything, you're in the clear!

(42/100) - 2016",2016-03-31 03:20:10
Zyxbxqynao-fpX29i5Vsng,qOODN0RsLbNQaLPN3srixQ,XXW_OFaYQkkGOGniujZFHg,4,1,0,0,"Love the retro decor!   Love the fireplace and neon lights. The sliders were delicious, and the cocktail I ordered was very good.  Was hoping for more reasonable prices, but totally enjoyed the visit!",2011-04-24 20:31:12
qaTTsidvgUPOM8fqD-U04w,_m1ot2zZetDgjerAD2Sidg,XE8LOObCmAqu78fhEt7SHQ,5,1,0,0,"We've been zoo members for years now, can't possibly say enough good about this place. Our son is now nine years old and this is still one of his favorite places to go. My wife and I both had great memories of the Cleveland Zoo from our childhoods. It's cool to be able to share that now with our son. We've traveled to many zoos across the country and in many cases are membership to the Cleveland Zoo carries reciprocity. Sometimes full admission, many times discounted admission. When visiting leave plenty of time to also visit the rain forest! A word to the wise, even in the dead of winter the rain forest is uncomfortably humid.",2014-11-14 12:08:57
1LKVabTEhhS5bdqs0Iu5BA,wLGfVCgOdNKzJ3TGTzlvLQ,XXW_OFaYQkkGOGniujZFHg,4,2,0,1,"My boyfriend and I decided to check out the Peppermill for dinner after hearing good things. I had expected more of a fine steakhouse, but it looked like more of a diner to me. We weren't that hungry, so went to the Fireside lounge instead of the main restaurant. We sat at the bar and played video poker and they comped our drinks. 

They have an extensive specialty drink list. got the frozen chocolate banana drink. OMG...so good!!  Well worth the $10 price, even better when it was free. 

We ordered nachos with some of the ingredients only in half and it came out correctly. 

Definitely an old school Vegas place and the decor fits that. Everything looked clean and the service was good.",2017-12-30 14:40:25
