review_id,user_id,business_id,stars,useful,funny,cool,text,date
kfmtwiJe5alpcuD0reJwGQ,0MSpBqRoHmtqRwMReFBSpw,TU_Jyk2KmWs7br2w_vYO2w,4,0,0,0,"I came by several months ago whilst in the area and on my lunch break. They had a lunch special for under $12 that included protein, rice and salad. The kebabs were tender, juicy and flavourful and the salad was filling. The amount of rice provided was excessive considering you get freshly baked bread with your order. The people working behind the counter were kind and generous. The establishment was very clean and spacious.",2017-09-13 22:23:56
mlNatRq0Ebej4aIL3B47Fw,Lom1Q_igz982nqgggbmZtQ,q9-wYYSd0iO2FNSx11Ig0Q,1,4,2,1,"Horrible service. Ive been using this place for two years hoping it would get better. Every time I go in no matter what I need the response is always ""oh that will take about 2 hours.""

The last straw was after taking my car in twice for brake problems they finally actually looked somewhere besides the wheels on the third time and much to their surprise my master cyclider was cracked and leaking badly. I could have crashed as these lazy bums were to clueless to even check the entire braking system. 

Don't even get me started on how they botched a recall on my car. AVOID!!!!",2010-03-25 15:57:12
V4acforCzNt_SUCmdDvGFg,dEk7mXM4npuDPmxrwPcEgQ,diAJlvbE8UrRQ9RN2nZ5Tw,4,3,3,2,"3 1/2 stars - Yelp we need half star options. 


3 for food 
4 for ambiance

Wow, this place has come a long way since it was a HoJos and we used to sneak in from the ASU dorms circuit 1983 to use the pool. Shhhh, did I say that out loud? 

I was lucky enough to visit this place twice last week. Once to eat before the show at Gammage. They give a same day discount which I did not even know about. A few days later I visited the hotel for a cocktail reception on the rooftop which got rained out. The reception was rescheduled to the conference room. We did end up on the rooftop later that night after the rain stopped. ( lovely view) 


The Normal diner is pretty funky and retro. I love what they did with it. The food is average but an upgraded, funky kind of diner food. Nothing to write home about but not bad either. I had a Cajun chicken sandwich which was okay. The fries however, were cold and not great. At the reception I did have their red velvet waffles and fried chicken and they were actually very good. These are also on the Normal's menu thus why I mention it. 

The gals working here are the best. Young and students of course. Go Sundevils. 


I might add on show nights you might want to get there very early. I was busy reading and eating and did not notice about an hour before curtain time people were eyeing my table, and me, like hungry Zombies. By the time I had arrived to find an empty restaurant to the time I looked up from my meal and great book the restaurant was packed.  

Speaking of books. They attach the bill to a book. LOl and yeah! I adore that idea. 

I want to go back to try all their drinks, treaties and other food items. Not bad. Check it out.",2016-04-16 21:34:44
Xbz1M9zmHYh6_G5L-E5q_w,JXHrhT72U6sZJQSkFfNzjw,ii8sAGBexBOJoYRFafF9XQ,3,4,0,0,"This is close to a 2 star review.  I stayed 3 nights at Paris in late September/early October of 2016.  We arrived well before check in time (which is 4 pm).  My room was ready, which was great, but I was told there would be a $25 or so fee for early check in.  I didn't want to deal with the bell desk holding my luggage, so I just paid it.  But, it's frustrating when the room is sitting there cleaned and ready to go and they still charge you.  I get that Caesars is a corporation and needs to make money, but I feel like more and more places in Vegas (not limited to Caesars properties, see the parking charges at MGM joints now) are nickel and diming you at every opportunity.  Very annoying.

The room is below average for comparably priced hotels on the Strip.  The center of the room has a sort of wardrobe cabinet with 2 areas for hanging clothes on either side and a small fridge in the middle.  The room safe is in there as well.  It was serviceable and got the job done, but it had clearly seen better days.  Many scuffs, scratches, dings, etc.  2 of the magnetic doors didn't work, so you had to kind of rest of the door instead of actually getting it closed.  And, it is located in the center, which means they put the TV on the wall off to the side.  Not a great location and difficult to see from certain areas of the room.

The bathroom had a lot of counter space, which was nice.  There is a small square shower and a soaking tub.  It's similar to the basic bathroom at Bellagio, but not nearly as nice, smaller, and clearly more worn.  While we were staying at Paris they were doing quite a bit of construction (which was loud at times).  I don't know if they are renovating all of the rooms, but the renovation is a good idea.  Given other options on the strip, an upgrade to the accommodations is sorely needed at Paris.

The casino is decent size with several areas for table games, including the massive forest of slots and video poker machines that populate all casino floors.  The sportsbook is on the smaller side, but we were able to get a table to ourselves to watch college football on Saturday.  At a lot of the larger books this is difficult during football season.  But, we only had a cocktail waitress for the first half, during the second half of our game we had to go to the bar to get drinks.

There are some solid restaurants at Paris, including Gordon Ramsay Steak and Mon Ami Gabi.  Additionally, you've got several quick places to get a bite, including JJ's Boulangerie and the Creperie.  The line for crepes can get long depending on the time of day.  I haven't eaten at the Paris buffet in years, but when I went I recall it being better than average.  Also, during my stay, I never saw lines that were close to the massive lines you'll see at the more popular buffets (like Bellagio or Caesars).  

I would stay at Paris again if i were offered a good deal for the room, and if I had a newly upgraded room.  For the price you pay at Paris, you can get a much nicer room at other locations on the Strip.  But, if they renovate well, I'd come back.",2016-10-03 15:16:52
1bAmKNQaxivhTzRDsrQ52w,f53SDhSYWNaNFYDt0rJliQ,E9IPxXY6pS2gTW2FBkAJmg,2,2,0,0,"We came here for a weekend brunch & had high hopes.  The parking confused most of our party & the place is huge so it took a minute to find our group. The waitstaff doesn't come to you, you go to them. Yes the drinks are fresh but crazy overpriced. The Mac and cheese muffins were super dry. The sliders were ok but not worth the price. Will not be going back because it is overpriced.",2015-05-31 22:13:59
VM7DxCFbg7l9vAh6PMSkrw,UTfHHn6hDDKGNeF1tExzLA,HWl2EbZhkhAkFgqt44yUkA,3,1,1,1,"We came here spontaneously after a meeting around 9pm to celebrate our friend's wedding anniversary. We waited a little at the bar and got seated within 10 minutes. Everyone ordered the all you can eat tacos and every round, you get a shot lol! Pretty sweet deal for I think $30? It's the house tequila they serve I believe. The shrimp tacos were the hit for them. I ordered chicken wings and nachos. The chicken wings were crispy and tasted like crispy pork skin chips. Decent size wings and juicy. The nachos were ok. I wouldn't order it again. It wasn't what I expected it to be. The cheese was just baked on and not stringy or gooey. The waitress could have told us that the kitchen closed at 10pm when we started ordering. They only had their first round of tacos then she came out with the ""10 minute"" notice that it's closing so put in the orders now. She came back with more tacos and shots but wish we didn't feel so rushed. I guess the bar is the only thing that remains open all night long. We want to come back during the weekend one day. So I'll update the review again.. my unexcited post but cheers my fellow Yelpers!",2018-04-19 18:37:01
dmF3MHqQMX5ma9iXdTmXGg,Jl1zWNk5i3AwGVN1AacaUQ,qpaX3qOHBSOAEDUcIs8SPQ,4,1,1,1,I always come to this one bc its always clean! They have good customer service and are pretty efficient. .CANE SAUCE. .. I'M ADDICTED TO. .. YUM.,2014-05-16 05:25:24
fer5qMDS5vrTEcOermPrYA,ALuOgJePIYG1gWT2zDXlFQ,o4HbgQnUkYnTLsbb6K5hjg,5,0,0,0,Cool place and great bartenders. They made an amazing old fashion. I highly recommend you give it a try.,2017-12-10 00:46:55
f8aicKQEDa0c54nPA9MrRA,qZfMILmXeiTGiZQXJ15iBw,XXW_OFaYQkkGOGniujZFHg,5,1,0,1,"So good I ate here twice when in Vegas. Their breakfast was so good, bigger and better than Denny's portions. Out of this world smoothies. Giant onion rings and friendly service.",2015-03-24 11:42:24
s8fw9AtbpRQXZDdxK7BPkQ,bdRS6ZRxf6CNrnULnMI1cg,vjhB95c5nOXflNoyq_jKzw,1,0,1,0,"We don't come here often & usually the previous times we sat in the bar area. We chose the dining room this time...... Probably in hind site a BAD decision.
     Had a nice table although our server who seemed OK, had some issues putting in our order AND the table next to us also, as about half came out wrong..... There was 2 of us and the table next to us was 2 people so I am not sure what happened, maybe the kitchen?????! 
    Another server kinda took over as I am guessing our original server was over whelmed ~ our new server tried but the damage was already done~
   As my husband said to me ""Bring on Chick~Fillet",2015-09-05 02:02:51
kRMClHMkEpDF_aiiXEgCEQ,PkeDOqXbgEOkR-aKUHoQ_A,alwLZR4JcC2rc6NDayfm_A,4,4,3,1,"Not quite Café, or cafeteria, or grocery store... It's a groceteria! Is that seriously a thing? Is this a made up word? The world may never know, but luckily after reading this review, you'll know that it's a good place to go if you're looking for any of those things!

FOOD!
They've got a really solid kitchen, pumping out tasty goods to eat there or take away with you, and they're often bustling about getting ready to cater some fancy-pants party. (Fancy-pants party throwers take note.)

GROCERY!
If you're looking for a really great selections of all things adult (excluding ""beverages"" and ""entertainment"") ...I'm talking adult food here, like, stanky cheeses, olives, charcuterie, forcefully fattened duck/duck/goose liver, (fois gras,) and fungi that can be found only by trained pigs, (Truffles!), you're in a in a great place. Sorry for making all these things sound less sexy than they really are, they're all by far my favourite things to put in my face, ever.

They've got a decent, little selection of organic and local produce and meats as well making it a possible to do a fully high-end product refrigerator restock.

COFFEE!
They've got a full on Café section complete with Barristers. Objection! I mean Baristas - that will making you a smoking cup of joe so tasty it should be illegal. Is it? I don't know - time to let the other guys step in.

It's a great place to meet for a quick lunch, take a meeting and pick up some Mans Eggs. It's a local supplier. Settle down. http://www.galimaxtrading.com/manseggs.php",2015-07-10 05:57:42
Iomx7JfnBk1peA4U14NBjg,fU-SK63oyqHod7AHbIDgEw,O66Zy8Y13VBm72ZDhS4fIg,4,0,0,0,Not bad! All the appetizers were good! Beer and cappuccino were great as well! Absence of some menu items (namely cheescake) is somewhat frustrating for the restaurant of this level. Good overall with room to improve!,2017-10-09 03:28:59
