review_id,user_id,business_id,stars,useful,funny,cool,text,date
C5taUZSGpZKLjrryD-cNtw,gCp21sfvL6HnQOvapeV7sw,11bhfBbcFypczdz3N_w6iw,4,0,0,0,"I'm working out at Litchfield Park this month so I finally had a chance to try Senior Taco--a place that always seems packed at their Fountain Hills location the times I am up there. 

This is sort of a Filiberto's-style place. It is fast food, it has a similar menu. The prices are similar. However, the food was quite different. 

I tried three things, trying some of each and bringing some back to the office with me. First, the carne asada torta. I would say this is the most similar in flavor to Filibertos. Not bad, but not super great. It would have benefited from more meat and less guacamole. I also had a shredded beef, hard-shell taco. This was quite a bit different than Filiberto's and, in my opinion, better. They did not fry it as much, and it had a lot more cheese than I usually get at Filibertos. I also had the carne asada soft taco. The size was large and it was very good. Nothing here is super great, but the tacos were especially yummy. 

Service, cleanliness and all of the rest were average or above for a fast food restaurant. 

I give it 3.5 stars--leaning toward four due to the size of the dishes for the price.",2012-09-26 21:21:01
LFFK2Gfw3ro7rERvXXdAng,QJI9OSEn6ujRCtrX06vs1w,hIUKufhwR6Ifn7bi0-phLA,4,14,5,9,"I've had this place on my radar screen for a very long time.  I finally decided to give it a try when I was in the area recently.  The name is kind of misleading.....I was expecting a sit-down restaurant with table service, what I found was a Coffee Shop (a la Starbucks), except it's locally owned.  I was a little disappointed because I had built up a huge appetite and the menu was very limited.

After a few minutes I decided to get their Cheese Pannini.  When I arrived, there was only 1 person in front of me, so I thought the service was going to be fast.....it wasn't.  It took almost 15 minutes to make my Paninni.....which for a sit-down restaurant wouldn't be bad, but for an order at the counter type place, it's kind of a long time.  I arrived just before the lunch rush (11:30 am)....while I was waiting, it got very busy with 10 people in line or so.  They are single threaded here with their food preparation, so I can't imagine how long they will have to wait for their food.

Anyway, when my food came out, it looked great.  I couldn't wait to take a bite of the Paninni.  It was as good as it looked, very good!
http://www.yelp.com/biz_photos/hIUKufhwR6Ifn7bi0-phLA?select=iM-bmUJgFX3I3lpLT57uTQ
http://www.yelp.com/biz_photos/hIUKufhwR6Ifn7bi0-phLA?select=E2YbzDiWAomUXZQu3VtjSw
The Tomato Sauce in the Paninni was great and full of flavor.  The Bread was very tasty too.  The Paninni came with a very small side of greens which also went well with the dish.  I wish there were more greens.

Overall, it was a good experience.  However, for those with large appetites, I wouldn't suggest it....the portions are too small and ordering two Paninnis wouldn't be cost effective.  The joint is situated between a bunch of office buildings and is suited more for that crowd than a casual diner.  The staff is very nice here and makes a sincere attempt and getting to know their guests.  They asked me what my name was and where I was from, where I heard about the place, etc.....and they knew several of the people who stopped by for lunch by their 1st name....I'm guessing by the way they were dressed that they worked in one of the buildings nearby.

Return Factor - 30%",2011-04-02 14:32:49
dRXpNjQlrV4I18rfFCZ8ag,WJKocp9RE0KatUwh3_DkGg,63dCBZQILHR-QogyKXnvXw,1,5,4,5,"What happened to Dunkin Donuts? Holy crappy does this place suck. The donuts are stale and taste weirdly like chemicals. I cannot recommend anything except that you drive five minutes to Bosa Donuts on McDowell. Great donuts, and locally owned. Support local.",2012-11-21 03:56:21
0faiCcRWpS46-XqHfqddjw,-eRl2zFyQP5Hv7ZdCyN7YA,cicPsia8Wj-DNRkmLbD_xg,1,0,0,0,An update... I promptly emailed The Keg (as advised in their response here) and I also sent a copy to the email listed on their corporate website and have NOT received a response.,2017-06-12 20:03:09
_NwsgTmp8ahuZUMPpFrcBA,h9y55WNNg7SYg3kQwzTMmQ,ZBFfY_WLbp19sADTZ_LRMg,5,1,0,0,"Mmmmmmmmm..... i don't normally have nachos when i go out but the nachos and guac here were tasty and felt fresh... i believe they may make it on the spot.  I do know they have their own line of nachos.  
I had the Revolution, it was a steak sirloin sandwich... darn... thinking about it makes me want to go back.  The sandwich was very tasty and full of flavour.  I found it very satisfying and i didn't feel stuffed at the end.  I found the service friendly and am looking forward to going back.  There are only a handful of good latin food spots in Toronto and this is one of them.",2014-03-24 15:50:09
iqtlEJXVcf3Hy9IX3pgINg,WP7FsUsgNW24s7HH5xi7pg,ivgKHakMYMpsV1RIjQruOQ,4,0,0,0,"OK. I was scared at first but now I'm a fan. My BF isn't known for having exceptional taste in food. His idea of gourmet is In&Out.  Yeah...... But it was his b-day so he gets to choose right! This place rocks a 2 dinner meal with 4 sides total for under 20 rocks! Scary huh, the steak was delish & I'm so picky that I don't hardly eat steak not off my grill because I'm a food snob. Loaded mashed potatoes, loaded sweet potatoes, sautéed mushrooms..... It was all good. For as packed as it was on a weeknight the food came out quick & the waitress, god rest her soul for putting up with us (me primarily), was on the ball. I'll definitely tear this joint up again. Way to go BF!",2013-07-29 17:33:00
uf2z3YTahwfgefJFLvPSmg,3QFq-MJR6VcgpcgXNkc4gg,7LIxuMlLsQp_znezKPBRaA,4,5,0,0,"At the recommendation of a couple in our group, ten of us descended upon this gem of an Italian restaurant last night.  What a great experience!

It's exterior is unprepossessing, though efforts have been to make it stand out from it's more commercial neighbors with huge pots of colorful flowers and a cleanly swept entry, but pass over the threshold and you have entered a casually elegant restaurant that hints at it's European roots without hitting you over the head with checkered tablecloths and wax-dribbled chianti bottles.  

We met up in the bar, which is very handsome with shimmering bottles up-lit behind the bar and lots of comfy seating---both stools and high-tops.  The bartender was warm and courteous.  After collecting our starter beverages (DH had the house cab and I the house pinot---both very good!), we were led back to our very own private dining room where we could talk and laugh as loudly as we'd like without disturbing the other diners.   A long, narrow-ish room, there were windows on either side---to one side, looking out on the landscaping and the other into the dining room, so we didn't feel isolated at all---just special!  It was a wee bit chilly so a gas fire was dancing on the hearth at one end while a fountain burbled on the other---the feng shui rocked!

Other reviewers have complained about the service---what are they talking about?  Johnny, our server, was fantastic.  Lots of personality, professional, knew the menu, and showed admirable patience because couples had ""mixed"" so he had to track who went on which ticket, a task he accomplished with aplomb.

DH and I shared a Capreze salad.  Now a Capreze salad is pretty basic---tomato, mozzarella, basil, dribbled with balsamic vinegar.  But all the ingredients were very fresh and bursting with flavor and the presentation was beautiful.

I ordered the special---a MASSIVE veal chop layered with a slice of eggplant and then laid over with a blanket of melt-y, gooe-y cheese.  It was supposed to have marinara served on it but I asked for the red sauce on the side because I am not a huge tomato sauce fan and I like to be in control of it.  To accompany, I had the choice of veggies or pasta.  I chose the veggies.  The chop was perfectly cooked, so moist and toothsome with the perfect amount of crisp breading.  The marinara sauce---am I really saying this?---was really good!  Not too sweet, not too tangy, nicely seasoned and the perfect texture.  The veggies were cooked to the point they were tender with such a hint of bite----the plate was dominated by carrots and I might have liked a bit more broccoli, but that's a minor quibble.  I ate and ate and ate and still had a healthy portion to bring home.

DH got the Chicken Parmesan.  That's his go-to dish for judging an Italian restaurant.  (Sort of like chiles rellenos are mine for Mexican!)   He said it reminded him of the Chicken Parm he enjoyed several times at a favorite restaurant on the Amalfi Coast when we visited Italy----need I say more?  DH was very, very pleased with his meal.  He, needless to say, had no leftovers to bring home!  

The other eight members of our party ordered a variety of dishes---one ordered the Chicken Martini, La Prima's signature dish, and DH says he'll get that next time.  Another had a Veal Marsala that looked so delicious I almost---almost!---regretted my chop for, it looked so good.  Another ordered the Ciopinno, bursting with mussels, shrimp, salmon, clams....  Everyone had something different.  As DH said, we were cheerful, noisy group until the plates were delivered and then the table fell nearly silent except for moans of appreciation as everyone enjoyed their meals.

Johnny offered a wonderful dessert menu, but we were all replete, so the ten of us all finished our meals with cappuccino that was accompanied by a lovely biscotti cookie, and the owner of La Prima Donna was thoughtful enough to offer to us all glasses of port to partner with our coffees.

Did I mention that the owner/chef---I believe his name is Gino---stopped by our table?  You can see his passion and love for what he is doing in word and action.  The couple who suggested La Prima Donna said that he has been chef in some of the finest restaurants in Phoenix before opening the doors of La Prima Donna.

All-in-all, a very good dining experience and one DH and I look forward to repeating soon.  Thank you Johnny and Gino and all our friends for a really enjoyable evening!

I happily recommend La Prima Donna to all my fellow Yelpers!",2013-11-02 14:33:56
S0fa_w_290cGLdjnXpdj4g,qb-8RrNbVj-3WkXYuxpi3w,E7VRsyNQWPteH6_qI4j7bw,3,1,0,0,"When Ong is there, order the nem kao tod, off-menu item. It is excellent, crispy rice with Thai sausage, veggies, and a very well-balanced sauce. Everything else I have had at Thai Pepper has been okay. Once, I found a very long hair in my food, so it was a bit off-putting.",2015-11-11 09:04:25
rtSKBmyu_LmQ_MOCyh6gbw,KgFOJnWXxVuz0b-xfo6jjw,qUWqjjjfpB2-4P3He5rsKw,4,3,1,0,"Simple self-serve Italian franchise just north of Chinatown. Everything about this restaurant is great:

1) Casual environment
2) Great food - homemade pasta and the Peking Duck Pizza!
3) Relatively quick
3) Reasonable Prices

I will give them the benefit of the doubt since they were overwhelmed on a Thursday night with Uber and other deliveries leading to a few issues that happened that affected my table. However, the franchise owner/manager was very kind and genuine and made it up to us by reimbursing me for my meal and offering us two desserts on the house. Because of these actions, the restaurant is now in my good books and exemplifies what a customer first approach should be like.

Some minor suggestions to the restaurant: 

1) Do not accept reservations if it is a self-serve operation
2) Not to sound cheap, but putting a tipping option in the credit card machine when some customers pay upfront may not be the best idea especially since it's self-serve. Difficult to assess service and food quality before sitting down to enjoy the meal. Either do not have a tipping option if customers pay upfront or have one if they pay once the service is rendered.

Definitely will come back here again because of the food and service, but hopefully some of the operational kinks will be ironed out. Since there is has been an uptick in food deliveries with all of these new apps, I hope they have a plan in place to ensure their service and food quality do not deteriorate.",2016-10-07 23:48:00
Md4TKczWwogFTYfVeSEfrQ,UtkjXTiMfGRz4R1zDF3Kxg,i89LUWwUFV4d4lSbvE-p0g,5,0,0,0,"I can't believe that no one else has reviewed this place yet.  I've kept my membership up here because it's the best value around.  As I mentioned earlier, I'm now a ""Screenie"" and included with the membership (now $70.00), I get 12 admissions and 12 popcorns or beverages.  These can be shared with friends.

So the Girl Posse and I went here recently to check out a new documentary.  We went to see ""Anvil, the Story of Anvil"", which was about a metal band called...Anvil!  The band has been around for 30 years now and the guys are all in their 50s.  Even though the story is funny in places, and the film does stray into ""Spinal Tap"" territory a little bit, Anvil is a real band.  It's a great documentary, worth checking out.",2009-07-06 13:45:38
