review_id,user_id,business_id,stars,useful,funny,cool,text,date
6iHUe-dfTdA2LTBFGN5QAA,XbiKsujS_qxU3xsr0xUqmQ,O0zyXuEw_aojAK5ILW6WJA,4,0,0,0,"The food here more than makes up for the lack of ambience. It's a simple local restaurant that makes amazing dumplings and a mean skewer of lamb. The menu is easy to navigate since it has both english and chinese translations. Check off what you want and submit it for some seriously tasty food. 

We had the pork and pumpkin dumplings, which was an unexpectedly delicious combination. The pork brought the heavier savoury flavors while the pumpkin lent a sweetness, all in a bite sized package. Get an appetiser of lamb skewers (if you like the gamey taste of lamb) and you have the perfect meal for two people.",2017-08-09 01:16:15
qmJPzcTWYeAcxcGUoPl5mw,-7IMRsmV-Gt7KAK3yivZGQ,YKVYdzkdGNTHRJvWehY5Og,3,0,0,0,Pretty decent for airport nachos. The $7 coronas are cold but come on. Oh yeah - it's in the airport.,2014-07-29 04:18:38
jA373Ok2ZJ9lXM1nX5YBTA,t-ECvbw52FSpcdNO6OhbgQ,rEAFZFziiOWxSLsOLohccQ,4,1,0,0,"Came here for a Mother's day lunch with the family. The place was pretty empty, so seated quickly with the help of the owner and his cute little son. Ordered two lunch specials (came with an eggroll, rice and a cup of soup) of Orange Chicken (crispy chicken tossed with tangy orange sauce) & House Chicken (lightly breaded chicken with brown sauce), XO tenderloin (cubed beef, onions and paprikas tossed in a mildly spicy house special XO sauce), Crispy Bone Sole Fish (deep fried lightly breaded whole sole fish with celery & mushroom in a white sauce topped with crispy Chinese kale leaves) and Braised Seafood Tofu. The owner was nice enough to give us all soups: egg drop and hot & sour soup. The soups and eggrolls were okay, but the other food was great and tasty. Unfortunately, the food didn't come out all at the same time. The owner gave a complimentary red velvet cupcake for Mother's day. 
I will certainly be back here to try other dishes as this place offers quite a variety of choices, both authentic Chinese and Chinese-American dishes. They also offer cooking classes of different dishes on different dates.",2017-05-15 00:55:40
1NOBiRpwq1lrJ6QIouaOxA,PdkCws6zLuVOx8o2lp6L6w,OyhCNhJJuJjUt2avxI5POg,3,1,0,1,"The Chocolate Bar is a great place to grab a specialty drink with your girlfriends.  They have a bunch of fun martini flavors such as chocolate covered pretzel and chocolate strawberry.  However their food is mediocre for the price they charge and I have had slow, inconsistent service multiple times.  Try to avoid during its busiest hours.",2015-02-03 17:57:44
tD8TqvE_4Xs_jBZTnYsghQ,w0vjeX1dbDmiTXhwDTL39w,-yQHIYKXH3HAdhh1W52OMQ,5,0,0,0,"There isn't single negative thing to say about Short Leash. I'm not a hot dog fan, but I will come here any day. The choices to make your own are limitless... flavorful every single time.",2014-04-23 21:09:08
FIT9rGjRu-46PTB5nl6M6A,N-Sy8I9byR2Q2gTI99nKxQ,cXdQ3H0GqcIzRgrvBEaBxw,1,4,0,0,"went with friends, it was small, awkward decor, friendly staff, but the food was not good at all.  don't waste your time. I wont be back.",2013-03-20 20:54:15
V9qnWDmtXIPJ-ap3ugsadg,CyAl5D-GjX-ZtqdQqG4_ew,vK8_0DjWQ4WXUxCgsn7yBg,4,1,1,1,"This airport Starbucks is really nice and open. There's plenty of seating and there's several key tables located near posts with A/C for charging the phone/laptop or blow-drying one's hair. 

Service at this Starbucks is quick and because the atrium-based Starbucks is prior to TSA, it far less busy than the small, old dirty location just past the TSA.

Great job and funny barista!",2013-03-21 19:20:20
8DhvwUDMvw5333LVJ4UP7g,KxGeqg5ccByhaZfQRI4Nnw,DGaW-qWZc2aHYinHdAT7lQ,3,0,1,1,Decent spot for a burger. It is a corporate franchise and the service is a little lacking. I believe good have more management training. All and all a good spot for a decent burger. They do have endless sides most popular is the fries. I ended up getting the Royal Red Robin with Swiss cheese and a side of chili,2015-10-10 08:03:41
d2JNuDEjaRFN_tjVR4AohA,ltLaVwM-QTDgLBoYD-1UhA,OFhlZImG34476xPfyCtQCw,5,0,0,0,Great atmosphere and great service. The food was amazing from a tender juicy steak with fresh crisp veggies to a fantastic chocolate cake. Money well spent!,2016-03-20 03:05:06
bJbhoRuGNJWTeKARHAXDMg,EXKDLuYoZUKUNNNYA7TlGQ,Zt4ljpwfmBufatNM1zPNcQ,4,11,4,9,"Picazzo's is an Italian kitchen that features an organic and gluten-free menu. To be honest it was kind of a turn off for me as gluten-free and organic usually means it tastes weird. Such is not the case here. We chose this place because one of our party has a gluten allergy. Not everything on the menu is gluten-free, but they do take special care to make sure there is no cross contamination. My wife has a coconut allergy and was concerned about the menu having coconut in the ingredients. Our waiter checked to make sure there was no coconut in what she ordered.

I chose the lunch combo which is your choice of pizza, pasta or a baked dish; and soup or salad. My choice was the slice of the week (pizza) which was Italian sausage and caramelized onion. I also ordered the creamy tomato basil soup. In a short time my lunch was on the table. I could have made a meal of just soup. The tomato soup was smooth and creamy with basil and a hint of cayenne, nothing too intense. The pizza was also very good. Although the crust wasn't gluten-free it was still organic and whole wheat. They do offer a gluten-free crust.There was not a lot of sauce on the slice which opened the door for the other flavors to come through. The pizza was baked perfectly and had a generous amount of toppings. 

Our waiter was attentive through the meal keeping our drinks full and answering any questions we had. I got a complimentary piece of raspberry cheese cake for checking in on Yelp. I was going to split it with my wife, but it contained a small amount of coconut. Our waiter brought her a complimentary scoop of ice cream since she couldn't have the cheese cake.

I am quite impressed with Picazzo's. This place totally exceeded my expectation of what healthy food should taste like. I would recommend Picazzo's to anyone with food a food allergy as they take strive to make a great tasting meal with respect to their dietary restriction.",2017-07-30 22:19:22
