review_id,user_id,business_id,stars,useful,funny,cool,text,date
dpJDcFbZzPYBM1yiryRpaA,QiVR3w4ZelztkEwR1tIcjQ,KBh6c5SKnqzjG2pU-xIwIw,5,1,0,0,"After years of frequenting Chatime, Happy Lemon, and Green Grotto for my bubble tea fix in the Vaughan Mills area, I am very excited about this fairly recent addition to the local bubble tea scene!

I found this Yelp page by chance while searching for a tea/coffee shop where I could get some work done. Honestly, I'm disappointed it took me so long.

At the employee's recommendation, I opted for the milk tea trio, with roasted oolong tea base. Be warned, with 3 toppings, it's more dessert than beverage! I'm not normally a taro lover, but I enjoyed the fresh taro paste a lot more than I expected to. The tapioca pearls were soft and chewy, and the pudding was smooth and decadent. Despite the roasted tea flavour being less pronounced than I normally like, it was pretty much love at first sip.

I was the only customer at half past 3 on a weekday, so the cafe was very quiet. The background music was tinkly at first, then became more upbeat into the early evening hours as more customers came in.  Because my work laptop has a low battery life, I really appreciated the availability of power outlets! The only thing I would say about working here is that the small tables are a bit low in height, which means you'll likely need to bend over to see your screen. The cafe is spacious, with plenty of natural lighting, and 2 gender neutral washrooms.

Before leaving, I ordered another milk tea trio for my partner, but sadly they were out of pudding at the time. I was encouraged to choose taro balls instead -- not my fave, but I think it's cool that they offer this. I originally tried taro paste and taro balls at Meet Fresh in the US, and had not seen these toppings offered in Canada so far.

Overall, I know it's premature to consider this a new go-to since I've only tried one drink, but I'm really impressed with this cafe. I'll continue to support this local business in giving the big chains a run for their money.

P.S. The Vicinity reward program is offered here!",2019-05-12 21:18:53
EMJlAvL64TX6Y31rBqOaPA,jlu4CztcSxrKx56ba1a5AQ,sjJOsKnXxsQodXMr1i8fsg,4,13,7,12,"The most known mall in Toronto which attracts some of the biggest traffic in all of Canada. Eaton Centre is located right at the heart of Downtown Toronto where Dundas Square and Nathan Phillips Square is.

I would recommend taking public transport to the Eaton Centre because you have to pay for parking and to get to the mall from the parking is a hassle for me.

Eaton Centre has their shops arranged where the bottom floor generally has the more affordable products, and keeps going up the hierarchy until you reach the top brands located at the top and the food court located at the very bottom. 

Eaton Centre has the most intense lineups when something hype comes out, but it's probably also one of the first places that will have that item if you're into being the first to buy things that just come out.

The design of the mall is a rectangle with a few bizzare odds and ends sticking in and out of it, so it might be a little challenging if you want to go around the escalators, but if you're a commuter and go to the PATH, you're probably a pro at it by now.",2018-04-15 11:37:29
UIghzGxGXpydWLKp3CQw8w,-ZlBgVsg4Jw_S8LrjtlQ2w,0P4xGPPcnJ6xi7lRqlP8Eg,5,1,1,1,"My review may be a little emotional however the staff at this establishment have bowled me over. I've spent 4 of the last 10 days here with my mom as she has gone through a batteryof test. From admissions to Radiology on the 2nd floor we have been treated with the utmost respect and care. As a care partner not only did they check on my mom and her comfort level they checked to make sure I was okay. 
After being there for hours on end everyone still had smiling faces and caring words of encouragement . All I can say is Thanks",2013-03-23 15:39:30
XwNk9zS7DGIirdZKWkB7Hw,_Wiq1GSIjoOx3S3KtRTBtg,rgg8WrhcqxXecU58BPCoqQ,1,0,0,0,"One word can describe this Wendy's...... Horrible!!
I tried to order a large chili and 4 chicken nuggets in the drive-thru. I was told there is a 45 minute wait on chili so I changed my order to 2 four piece nuggets and it took 13 minutes to get my nuggets. HORRIBLE!!",2019-10-03 22:53:26
CAArg2cQxMT6up4cQ1DqZQ,Mfmx6DSGOrJjr4jeWmqCuw,rWrx9B1L0jCQm-uUmznBVQ,3,37,13,28,"I was in the area and saw this place, figured let's try it for lunch. And they have a drive thru. This is the main reason of why I came by. 

I waited for over 5 minutes in the drive thru without being acknowledged. At this point I thought well I'm here, park and go in. 

Restaurant is decent size. Plenty of tables and chairs to sit at. Menu is up above the front counter. I ordered the burrito with carne asada, flautas, and a side of rice and beans - all to go

The food was packaged nicely for a to- go bag,  I was given many different sauce options. However no utensils or napkins. 

The Burrito was good,  the flautas were very good,  I enjoyed the cucumber and shredded carrot on them with cheese. 

Location is Lake Mead/ Torrey Pines - ample parking",2019-02-05 20:30:51
KDECwGZShk9mOCu79i5IjQ,QYC3HlU2lVeocJSU_UP73A,wGL1O5ZAxeag8YsCTkhvdw,5,1,0,2,"One of the best bar to hang out ! I go there at any time, 5pm, 8 pm, 10pm... They always have space to hang on in groups or in duo which is great. The atmosphere is fun, the music is good (kpop but quite different from other places since it is more hip hop in my opinion). The staff is always nice and helpful, they have a lot of variety as far as drinks go and the food is delicious; they can please to anyone going from eel to nachos.  I definitely go there often and would recommend it to anyone.",2018-07-19 18:34:18
VwpDvmP9IMTwapWI-QfOWQ,0l-8SGM1lQbhDG8EOvLdeA,kNvukrzit0u-NfD6xvFMrQ,5,3,1,3,"After trying the famous Fuunji in Tokyo, I've been super obsessed with tsukemen! For those unfamiliar, it's a dipping noodle with concentrated broth. I've yet to find any ramen place that has good Tsukemen.. until I tried sojo!

I got the Black Garlic Tsukemen. The presentation was super nice and the portion was huge! The broth itself was really good too. We also ordered karaage and sausage as appetizers. Our server was kind enough to bring out complimentary calamari to try as well. I don't usually like calamari but it was especially good, we ended up eating it all. It was extra buttery and not greasy! All the apps were less than a few dollars each. Also, they serve a really good salad to begin your meal.

0 wait time when we went but I expect this place to fill up soon. They have yelp check in for the waiting list which is a major perk.

I wish I got our servers name because he was so attentive and kind! He was younger with tattoos. Thanks for the awesome service! Hope to be back soon to try the spicy miso Tsukemen!",2019-09-10 21:05:49
-fWoHUy5igyuTFKBdnrp1g,QOpFT-OMTEP_yvFXxxkX3Q,SPeWc2dyYpSccf_LRzX4qw,4,1,1,1,"The cookies are good, but the price is a little too high. The lines are always long which is fine because I love the late hours they're open. People don't seem to have an issue with the price though as the line never stops! But overall I'll keep eating them!",2019-09-28 04:18:21
0lXhEuGnZ7bksavWUsEoQQ,rXkDEUaVzYrg_kZqn0H_rQ,kBJfBVaXJtPEKLTov1hJdQ,3,2,0,0,"Good quality Cambodian food.
Ate here several times. My friends liked it more then me as they are meat eaters. 
Rather limited menu for vegans.  And if I remember correctly was a little pricey and portions were on the small side. Still good quality food  and nice cozy atmosphere. It was more of a win for my friends. That's why the 3 stars.",2018-01-12 19:06:48
YrKHAcQea64MQo0kgKX3PA,12dikbBZKpwCb8OO3ac5-g,7xWbvNsFeKaJTurdHFrnqw,3,2,1,2,"I love a good cupcake and I wanted to love these but they were just ok. I chose the strawberries and cream.  I liked that the frosting was not overly sweet. The cake was pretty moist but lacking in the strawberry flavor department. I just was not wowed! The shop was cute, the girl behind the counter was really nice, and they do have a ton of flavors to choose from.",2019-07-12 04:58:54
